id,segment_id,review,review_cleaned,aspect,opinion,sentiment,topic,label_topic,base_primary,base_label,base_categories,MAIN_CATEGORY,MAIN_label,EXTRA_Opinion_Base_Needed_RARE_EXAMPLE
213,11,"Contributing to the SLC heft is its retractable hard top . A cloth top would've been lighter , but this bad boy has advantages where vehicle security and interior noise air concerned dropping the top takes 20 seconds and could be performed at speeds up to 25 miles per hour , whereas raising the top take place . It speeds up to zero miles per hour course , with top lowered in 10.1 cubic foot trunks . Capacity drops by nearly half . Whatever you're loading has to fit through here .","contributing to the slc heft is its retractable hard top . a cloth top would've been lighter , but this bad boy has advantages where vehicle security and interior noise air concerned dropping the top takes 20 seconds and could be performed at speeds up to 25 miles per hour , whereas raising the top take place . it speeds up to zero miles per hour course , with top lowered in 10.1 cubic foot trunks . capacity drops by nearly half . whatever you're loading has to fit through here .",security,advantages,pos,safety,5,safety,52,safety,SAFETY,8,FALSE
213,11,"Contributing to the SLC heft is its retractable hard top . A cloth top would've been lighter , but this bad boy has advantages where vehicle security and interior noise air concerned dropping the top takes 20 seconds and could be performed at speeds up to 25 miles per hour , whereas raising the top take place . It speeds up to zero miles per hour course , with top lowered in 10.1 cubic foot trunks . Capacity drops by nearly half . Whatever you're loading has to fit through here .","contributing to the slc heft is its retractable hard top . a cloth top would've been lighter , but this bad boy has advantages where vehicle security and interior noise air concerned dropping the top takes 20 seconds and could be performed at speeds up to 25 miles per hour , whereas raising the top take place . it speeds up to zero miles per hour course , with top lowered in 10.1 cubic foot trunks . capacity drops by nearly half . whatever you're loading has to fit through here .",interior noise,advantages,pos,comfort,3,audio,2,"audio,interior",EMOTIONAL / SENSORY / VISUAL,1,FALSE
213,11,"Contributing to the SLC heft is its retractable hard top . A cloth top would've been lighter , but this bad boy has advantages where vehicle security and interior noise air concerned dropping the top takes 20 seconds and could be performed at speeds up to 25 miles per hour , whereas raising the top take place . It speeds up to zero miles per hour course , with top lowered in 10.1 cubic foot trunks . Capacity drops by nearly half . Whatever you're loading has to fit through here .","contributing to the slc heft is its retractable hard top . a cloth top would've been lighter , but this bad boy has advantages where vehicle security and interior noise air concerned dropping the top takes 20 seconds and could be performed at speeds up to 25 miles per hour , whereas raising the top take place . it speeds up to zero miles per hour course , with top lowered in 10.1 cubic foot trunks . capacity drops by nearly half . whatever you're loading has to fit through here .",trunk capacity,drops by nearly half with top lowered,neg,exterior-features,9,boot / cargo,6,boot / cargo,FUNCTIONAL / UTILITY FEATURES,3,FALSE
213,12,Fewer sacks of farm raised chicken and organic moi is a small price to pay for a delightful open air experience .,fewer sacks of farm raised chicken and organic moi is a small price to pay for a delightful open air experience .,experience,open air,pos,user-experience,8,emotional & sensory experience,24,emotional & sensory experience,EMOTIONAL / SENSORY / VISUAL,1,FALSE
213,12,Fewer sacks of farm raised chicken and organic moi is a small price to pay for a delightful open air experience .,fewer sacks of farm raised chicken and organic moi is a small price to pay for a delightful open air experience .,experience,delightful,pos,user-experience,8,emotional & sensory experience,24,emotional & sensory experience,EMOTIONAL / SENSORY / VISUAL,1,FALSE
213,13,"Top down air flows smoothly around the cabin , especially if you put the windows up . But more importantly , your view out is not penned in by the header . Feels open and connected to the world outside doesn't have a point of a convertible . I will answer my question . Yes , that is the point of a convertible .","top down air flows smoothly around the cabin , especially if you put the windows up . but more importantly , your view out is not penned in by the header . feels open and connected to the world outside doesn't have a point of a convertible . i will answer my question . yes , that is the point of a convertible .",top down air,flows smoothly,pos,comfort,3,climate / temperature control,12,climate / temperature control,INTERIOR / DESIGN / ERGONOMICS,6,FALSE
213,13,"Top down air flows smoothly around the cabin , especially if you put the windows up . But more importantly , your view out is not penned in by the header . Feels open and connected to the world outside doesn't have a point of a convertible . I will answer my question . Yes , that is the point of a convertible .","top down air flows smoothly around the cabin , especially if you put the windows up . but more importantly , your view out is not penned in by the header . feels open and connected to the world outside doesn't have a point of a convertible . i will answer my question . yes , that is the point of a convertible .",view,not penned by the header,pos,safety,5,visibility & view,63,visibility & view,SAFETY,8,FALSE
213,13,"Top down air flows smoothly around the cabin , especially if you put the windows up . But more importantly , your view out is not penned in by the header . Feels open and connected to the world outside doesn't have a point of a convertible . I will answer my question . Yes , that is the point of a convertible .","top down air flows smoothly around the cabin , especially if you put the windows up . but more importantly , your view out is not penned in by the header . feels open and connected to the world outside doesn't have a point of a convertible . i will answer my question . yes , that is the point of a convertible .",feel,open,pos,comfort,3,emotional & sensory experience,24,emotional & sensory experience,EMOTIONAL / SENSORY / VISUAL,1,FALSE
213,13,"Top down air flows smoothly around the cabin , especially if you put the windows up . But more importantly , your view out is not penned in by the header . Feels open and connected to the world outside doesn't have a point of a convertible . I will answer my question . Yes , that is the point of a convertible .","top down air flows smoothly around the cabin , especially if you put the windows up . but more importantly , your view out is not penned in by the header . feels open and connected to the world outside doesn't have a point of a convertible . i will answer my question . yes , that is the point of a convertible .",feel,connected to outside world,pos,user-experience,8,emotional & sensory experience,24,emotional & sensory experience,EMOTIONAL / SENSORY / VISUAL,1,FALSE
213,14,"Even with the top up , you can still enjoy the scenery above . A 25 $100 electro chroma roof panel , unfortunately dubbed Magic Sky Control , transforms from deeply tempted to mostly clear with the push of a button . It's a cool trick , guaranteed to modestly impress whoever occupies the passenger seat .","even with the top up , you can still enjoy the scenery above . a 25 $100 electro chroma roof panel , unfortunately dubbed magic sky control , transforms from deeply tempted to mostly clear with the push of a button . it's a cool trick , guaranteed to modestly impress whoever occupies the passenger seat .",top up,still enjoy the scenery,pos,user-experience,8,roof,51,roof,EXTERIOR / STYLING / STRUCTURAL,2,FALSE
213,14,"Even with the top up , you can still enjoy the scenery above . A 25 $100 electro chroma roof panel , unfortunately dubbed Magic Sky Control , transforms from deeply tempted to mostly clear with the push of a button . It's a cool trick , guaranteed to modestly impress whoever occupies the passenger seat .","even with the top up , you can still enjoy the scenery above . a 25 $100 electro chroma roof panel , unfortunately dubbed magic sky control , transforms from deeply tempted to mostly clear with the push of a button . it's a cool trick , guaranteed to modestly impress whoever occupies the passenger seat .",roof panel,electro chroma,pos,quality-aesthetic,2,roof,51,roof,EXTERIOR / STYLING / STRUCTURAL,2,FALSE
