,id,aspect,opinion,sentiment,category,label_topic,base_category,MAIN_CATEGORY
310,27,look,like sports,neu,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
311,27,sound,more like a van,neu,performance,0,audio,EMOTIONAL / SENSORY / VISUAL
312,27,sound,more like a van,neu,performance,0,audio,EMOTIONAL / SENSORY / VISUAL
313,27,phone cradle,pointless,neg,interior-features,1,connectivity / integration,TECHNOLOGY / ELECTRONICS / SOFTWARE
314,27,phone cradle,pointless,neg,interior-features,1,connectivity / integration,TECHNOLOGY / ELECTRONICS / SOFTWARE
315,27,automatic gearbox,extra cost,neg,cost,7,transmission,POWERTRAIN / PERFORMANCE
316,27,features,cool,pos,user-experience,8,functionality & features,FUNCTIONAL / UTILITY FEATURES
317,27,centre of gravity,lowest,pos,handling,4,weight,DISTANCE / MEASUREMENT /  COST
318,27,central hat,enough room,pos,comfort,3,roof,EXTERIOR / STYLING / DESIGN
319,27,doors,high quality,pos,exterior-features,9,doors,EXTERIOR / STYLING / DESIGN
320,27,seatbelt,automatic,neu,interior-features,1,seats,INTERIOR / COMFORT / ERGONOMICS
321,27,get in the car,creepily,pos,comfort,3,doors,EXTERIOR / STYLING / DESIGN
322,27,-,-,-,unknown,-1,unknown,UNKNOWN
323,27,adaptive suspension,comfy,pos,comfort,3,suspension,HANDLING / DYNAMICS
324,27,adaptive suspension,firm,pos,handling,4,suspension,HANDLING / DYNAMICS
325,27,spend extra on adaptive suspension,very practical,pos,cost,7,value / cost,DISTANCE / MEASUREMENT /  COST
326,27,-,-,-,unknown,-1,unknown,UNKNOWN
327,27,-,-,-,unknown,-1,unknown,UNKNOWN
328,27,-,-,-,unknown,-1,unknown,UNKNOWN
329,27,-,-,-,unknown,-1,unknown,UNKNOWN
330,28,comforts,desirable,pos,comfort,3,comfort & ergonomics,INTERIOR / COMFORT / ERGONOMICS
331,28,car,fun,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
332,28,car,fun,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
333,28,car,surprisingly practical,pos,interior-features,1,generic description & miscellaneous,GENERAL INFORMATION
334,28,car,surprisingly practical,pos,interior-features,1,generic description & miscellaneous,GENERAL INFORMATION
335,28,backseat,much room,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
336,28,room,Legendary,pos,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
337,28,headroom,plenty,pos,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
338,28,middle seat,not very much comfort,neg,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
339,28,middle seat,head hitting plastics,neg,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
340,28,boot,fit so much stuff,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
341,28,boot volume,on par,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
342,28,boot shape,more practical,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
343,28,boot,not quite as good as,neg,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
344,28,design,distinctive,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
345,28,sit,nice,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
346,28,sit,low,neu,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
347,28,dash angle,towards you,pos,quality-aesthetic,2,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
348,28,driving position,spot on,pos,comfort,3,drive,POWERTRAIN / PERFORMANCE
349,28,driving position,spot on,pos,comfort,3,drive,POWERTRAIN / PERFORMANCE
350,28,build,quality,pos,quality-aesthetic,2,build quality / construction,STRUCTURAL
351,28,dash,like,pos,quality-aesthetic,2,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
352,28,build,really good,pos,quality-aesthetic,2,build quality / construction,STRUCTURAL
353,28,inside,feels expensive,pos,quality-aesthetic,2,interior,INTERIOR / COMFORT / ERGONOMICS
354,28,space,not the best,neg,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
355,28,space,sufficient,pos,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
356,28,space,pretty good,pos,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
357,28,equipment,impressive,pos,user-experience,8,equipment,FUNCTIONAL / UTILITY FEATURES
358,28,features,cool,pos,user-experience,8,functionality & features,FUNCTIONAL / UTILITY FEATURES
359,28,-,-,-,unknown,-1,unknown,UNKNOWN
360,28,servicing plan,really good,pos,cost,7,value / cost,DISTANCE / MEASUREMENT /  COST
361,28,mileage,unlimited,pos,cost,7,distance / efficiency / mileage,DISTANCE / MEASUREMENT /  COST
362,28,automatic gearbox,more economical,pos,cost,7,transmission,POWERTRAIN / PERFORMANCE
363,28,emergency service,stunning,pos,safety,5,road terrain,HANDLING / DYNAMICS
364,28,-,-,-,unknown,-1,unknown,UNKNOWN
365,28,high speed mobile internet,good,pos,user-experience,8,connectivity / integration,TECHNOLOGY / ELECTRONICS / SOFTWARE
366,28,offset pedals,feel like your feet almost outside the car,pos,user-experience,8,physical controls,INTERIOR / COMFORT / ERGONOMICS
367,28,entry level petrol engine,lumber,neg,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
368,28,automatic gear selector,large,pos,user-experience,8,transmission,POWERTRAIN / PERFORMANCE
369,28,automatic gear selector,touch phallic,pos,user-experience,8,transmission,POWERTRAIN / PERFORMANCE
370,28,options,easy to get carried away,neu,cost,7,software / interaction,TECHNOLOGY / ELECTRONICS / SOFTWARE
371,28,reductive sport end suspension,should definitely spend,pos,cost,7,suspension,HANDLING / DYNAMICS
372,28,steering,not as nice,neg,handling,4,steering,HANDLING / DYNAMICS
373,28,automatic gearbox,brilliant,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
374,28,auto bends,best in business,pos,handling,4,cornering,HANDLING / DYNAMICS
375,28,engine,very very quick,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
376,28,engine,very very quick,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
377,28,engine,returns good economy,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
378,28,engine,returns good economy,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
379,28,miles per gallon,not too  bad,neu,performance,0,distance / efficiency / mileage,DISTANCE / MEASUREMENT /  COST
380,28,diesel engine,little bit noisy,neg,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
381,28,three series,more road noise,neu,comfort,3,model / generic car terms,GENERAL INFORMATION
382,28,three series,more wind noise,neu,comfort,3,model / generic car terms,GENERAL INFORMATION
383,28,visibility,cannot fault,pos,safety,5,visibility & view,SAFETY
384,28,visibility,cannot fault,pos,safety,5,visibility & view,SAFETY
385,28,pillars,quite thin,pos,safety,5,chassis / structural,STRUCTURAL
386,28,view,very good,pos,safety,5,visibility & view,SAFETY
387,28,view,really handy,pos,safety,5,visibility & view,SAFETY
388,28,speed on,suffer from a bit of tyre roll,neg,performance,0,acceleration,POWERTRAIN / PERFORMANCE
389,28,adaptive suspension,spend extra,neg,cost,7,suspension,HANDLING / DYNAMICS
390,28,adaptive suspension,handles brilliantly,pos,handling,4,suspension,HANDLING / DYNAMICS
391,28,drive,great fun,pos,handling,4,drive,POWERTRAIN / PERFORMANCE
392,28,adaptive suspension,surprisingly practical,pos,handling,4,suspension,HANDLING / DYNAMICS
393,29,-,-,-,unknown,-1,unknown,UNKNOWN
394,29,-,-,-,unknown,-1,unknown,UNKNOWN
395,29,profile,coop like,neu,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
396,29,room inside,less,neg,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
397,29,profile,cooler,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
398,29,-,-,-,unknown,-1,unknown,UNKNOWN
399,29,backend,swoopy,pos,quality-aesthetic,2,rear section,EXTERIOR / STYLING / DESIGN
400,29,backend capacity,less,neg,exterior-features,9,rear section,EXTERIOR / STYLING / DESIGN
401,29,boot,lowered tapered line,neg,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
402,29,boot lid,problem for heavy items,neg,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
403,29,boot,very useful,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
404,29,boot,lots of nice features,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
405,29,tie down tethers,sturdy,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
406,29,storage jets,removable,neu,exterior-features,9,storage & utility,FUNCTIONAL / UTILITY FEATURES
407,29,space,decent,neu,exterior-features,9,passenger space,INTERIOR / COMFORT / ERGONOMICS
408,29,boot,pretty flat,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
409,29,roofline,sloping,neg,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
410,29,backseats,not wide open,neg,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
411,29,rearward facing child seats,trickier,neu,interior-features,1,seats,INTERIOR / COMFORT / ERGONOMICS
412,29,get in,dead easy,pos,comfort,3,doors,EXTERIOR / STYLING / DESIGN
413,29,foot room,plenty,pos,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
414,29,backseat head room,pretty tight,neg,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
415,29,backseat for people over 6 4,cramped,neg,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
416,29,window ledges,quite high,neg,comfort,3,windows / glass,EXTERIOR / STYLING / DESIGN
417,29,smaller people,struggle to see,neg,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
418,29,seat backs,not very big,neg,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
419,29,seat backs,not much room,neg,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
420,29,door bins,huge,pos,interior-features,1,storage & utility,FUNCTIONAL / UTILITY FEATURES
421,29,digital climate control,useful,pos,interior-features,1,climate / temperature control,INTERIOR / COMFORT / ERGONOMICS
422,29,coat hooks,neat,pos,interior-features,1,storage & utility,FUNCTIONAL / UTILITY FEATURES
423,29,reading lights,can turn them off individually,pos,interior-features,1,lighting / indicators,FUNCTIONAL / UTILITY FEATURES
424,29,-,-,-,unknown,-1,unknown,UNKNOWN
425,29,-,-,-,unknown,-1,unknown,UNKNOWN
426,29,-,-,-,unknown,-1,unknown,UNKNOWN
427,29,-,-,-,unknown,-1,unknown,UNKNOWN
428,29,-,-,-,unknown,-1,unknown,UNKNOWN
429,29,seats,sport,neu,interior-features,1,seats,INTERIOR / COMFORT / ERGONOMICS
430,29,seats,lovely,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
431,29,screen,wide,pos,comfort,3,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
432,29,screen,glorious,pos,user-experience,8,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
433,29,traffic updates,good,pos,user-experience,8,navigation / mapping,TECHNOLOGY / ELECTRONICS / SOFTWARE
434,29,concierge service,really really good,pos,user-experience,8,functionality & features,FUNCTIONAL / UTILITY FEATURES
435,29,system,intuitive,pos,user-experience,8,software / interaction,TECHNOLOGY / ELECTRONICS / SOFTWARE
436,29,system,simple to use,pos,user-experience,8,software / interaction,TECHNOLOGY / ELECTRONICS / SOFTWARE
437,29,menus,very easy,pos,user-experience,8,software / interaction,TECHNOLOGY / ELECTRONICS / SOFTWARE
438,29,digital dollars,well worth,pos,user-experience,8,value / cost,DISTANCE / MEASUREMENT /  COST
439,29,digital dollars,look nice,pos,user-experience,8,value / cost,DISTANCE / MEASUREMENT /  COST
440,29,digital dollars,not quite the functionality,neg,user-experience,8,value / cost,DISTANCE / MEASUREMENT /  COST
441,29,design,alright,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
442,29,design,quite like,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
443,29,events,feel cheap,neg,quality-aesthetic,2,aerodynamics / airflow,EXTERIOR / STYLING / DESIGN
444,29,car,solid,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
445,29,car,solid,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
446,29,quality,very good,pos,quality-aesthetic,2,quality & durability,GENERAL INFORMATION
447,29,quality,very good,pos,quality-aesthetic,2,quality & durability,GENERAL INFORMATION
448,29,door bins,big,pos,interior-features,1,storage & utility,FUNCTIONAL / UTILITY FEATURES
449,29,storage by steering,like,pos,interior-features,1,storage & utility,FUNCTIONAL / UTILITY FEATURES
450,29,key,big,neu,interior-features,1,keys & lock,SAFETY
451,29,key,big,neu,interior-features,1,keys & lock,SAFETY
452,29,remote key operations,good,pos,interior-features,1,driver assistance,SAFETY
453,29,glove box size,a big bag of popcorn,neu,interior-features,1,storage & utility,FUNCTIONAL / UTILITY FEATURES
454,29,seating position,really good,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
455,29,extendable seat base,like,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
456,29,under floor support,like,pos,comfort,3,chassis / structural,STRUCTURAL
457,29,steering wheel adjustment,plenty,pos,comfort,3,steering,HANDLING / DYNAMICS
458,29,view,very high,pos,comfort,3,visibility & view,SAFETY
459,29,-,-,-,unknown,-1,unknown,UNKNOWN
460,29,-,-,-,unknown,-1,unknown,UNKNOWN
461,29,-,-,-,unknown,-1,unknown,UNKNOWN
462,29,sun roof,one touch only open it 90% of the way,neg,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
463,29,engine,quite rattling,neg,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
464,29,engine,quite rattling,neg,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
465,29,-,-,-,unknown,-1,unknown,UNKNOWN
466,29,car,like a pig from angry birds,neg,performance,0,generic description & miscellaneous,GENERAL INFORMATION
467,29,car,like a pig from angry birds,neg,performance,0,generic description & miscellaneous,GENERAL INFORMATION
468,29,-,-,-,unknown,-1,unknown,UNKNOWN
469,29,aerodynamics,improved,pos,exterior-features,9,driving dynamics / handling,HANDLING / DYNAMICS
470,29,cutaways for covers,fit perfectly,pos,exterior-features,9,exterior materials & finish,EXTERIOR / STYLING / DESIGN
471,29,optional heads up displays,brilliant,pos,interior-features,1,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
472,29,weight distribution,perfect,pos,handling,4,weight,DISTANCE / MEASUREMENT /  COST
473,29,view,good,pos,safety,5,visibility & view,SAFETY
474,29,car,higher than other cars,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
475,29,car,higher than other cars,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
476,29,blind spots,so many,neg,safety,5,safety,SAFETY
477,29,blind spot,huge,neg,safety,5,safety,SAFETY
478,29,automatic gearbox,love,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
479,29,speeding,very smooth,pos,handling,4,acceleration,POWERTRAIN / PERFORMANCE
480,29,car feels,sporty,pos,handling,4,emotional & sensory experience,EMOTIONAL / SENSORY / VISUAL
481,29,suspension,firmer,pos,handling,4,suspension,HANDLING / DYNAMICS
482,29,adaptive suspension,well worth,pos,handling,4,suspension,HANDLING / DYNAMICS
483,29,corner handle,well,pos,handling,4,cornering,HANDLING / DYNAMICS
484,29,steering,not quite sharp,neg,handling,4,steering,HANDLING / DYNAMICS
485,29,engine,generally pretty good,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
486,29,engine,generally pretty good,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
487,29,performance,enough,neu,performance,0,performance,POWERTRAIN / PERFORMANCE
488,29,miles per gallon,good enough,neu,performance,0,distance / efficiency / mileage,DISTANCE / MEASUREMENT /  COST
489,29,distance driving,quite comfortable,pos,comfort,3,distance / efficiency / mileage,DISTANCE / MEASUREMENT /  COST
490,29,tire noise,quite a lot,neg,comfort,3,audio,EMOTIONAL / SENSORY / VISUAL
491,29,-,-,-,unknown,-1,unknown,UNKNOWN
492,29,-,-,-,unknown,-1,unknown,UNKNOWN
493,30,car,combines comfort with sporting,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
494,30,car,combines comfort with sporting,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
495,30,back,love,pos,comfort,3,rear section,EXTERIOR / STYLING / DESIGN
496,30,headroom,absolutely acres,pos,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
497,30,headroom,leading,pos,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
498,30,car,good for people over six foot,pos,comfort,3,generic description & miscellaneous,GENERAL INFORMATION
499,30,car,good for people over six foot,pos,comfort,3,generic description & miscellaneous,GENERAL INFORMATION
500,30,carrying three in the back,not good,neg,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
501,30,seats,tighter in the middle,neg,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
502,30,front,really really comfy,pos,comfort,3,front section,EXTERIOR / STYLING / DESIGN
503,30,cabin,really nice,pos,interior-features,1,interior,INTERIOR / COMFORT / ERGONOMICS
504,30,cabin,not cheap,pos,quality-aesthetic,2,interior,INTERIOR / COMFORT / ERGONOMICS
505,30,storage,alright,neu,interior-features,1,storage & utility,FUNCTIONAL / UTILITY FEATURES
506,30,boxes,decent size,pos,interior-features,1,boot / cargo,FUNCTIONAL / UTILITY FEATURES
507,30,spaces,kind a bit short,neg,interior-features,1,passenger space,INTERIOR / COMFORT / ERGONOMICS
508,30,equipment,really good,pos,interior-features,1,equipment,FUNCTIONAL / UTILITY FEATURES
509,30,satnav,standard,pos,interior-features,1,navigation / mapping,TECHNOLOGY / ELECTRONICS / SOFTWARE
510,30,seats,leather,neu,interior-features,1,seats,INTERIOR / COMFORT / ERGONOMICS
511,30,seats,heated,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
512,30,climate control,really really good,pos,interior-features,1,climate / temperature control,INTERIOR / COMFORT / ERGONOMICS
513,30,-,-,-,unknown,-1,unknown,UNKNOWN
514,30,upgraded professional satnav,lovely,pos,user-experience,8,navigation / mapping,TECHNOLOGY / ELECTRONICS / SOFTWARE
515,30,design,stood the test of time,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
