,Unnamed: 0,id,segment_id,label_topic,aspect_lemmatized,opinion_lemmatized,sentiment
497,,22.0,17.0,2.0,interior,feel pretty special,pos
498,,22.0,17.0,2.0,interior,swoopy shape,pos
499,,22.0,17.0,2.0,interior,contrasting texture,pos
500,,22.0,17.0,2.0,dash,bold futurism,pos
501,,22.0,17.0,2.0,A3,surprisingly welcoming,pos
502,,22.0,17.0,2.0,interior,familiar BMW,pos
503,143.0,22.0,18.0,1.0,steering wheel control,straightforward,pos
504,,22.0,18.0,1.0,bluetooth,easy pair,pos
505,,22.0,18.0,1.0,I Drive,intuitive,pos
506,,22.0,18.0,1.0,auxillary connector,conveniently placed,pos
507,,22.0,18.0,1.0,auxillary connector,clearly labelled,pos
508,,22.0,18.0,1.0,Dr Selector,annoying,neg
509,144.0,22.0,19.0,8.0,putting gear,pretty straightforward,pos
510,,22.0,19.0,8.0,push button reach,awkwardly around steering,neg
511,145.0,22.0,20.0,1.0,screen,far away,neg
512,146.0,22.0,21.0,3.0,screen,nice bigger,neg
513,,22.0,21.0,3.0,get,reasonably simple,pos
514,,22.0,21.0,3.0,front climbing back,effort,neu
515,,22.0,21.0,3.0,contouring,comfortable,pos
516,,22.0,21.0,3.0,headroom,plentiful,pos
517,,22.0,21.0,3.0,center armrest,adjustable,neu
518,,22.0,21.0,3.0,steering wheel,telescopic,pos
519,,22.0,21.0,3.0,steering wheel,long throw,pos
520,,22.0,21.0,3.0,steering,easy meld car,pos
521,,22.0,21.0,3.0,front seat,nice,pos
522,,22.0,21.0,3.0,front seat,adjustable,pos
523,,22.0,21.0,3.0,front seat,lumbar support,pos
524,,22.0,21.0,3.0,backseat legroom,okay,neu
525,,22.0,21.0,3.0,back,really quite good,pos
526,,22.0,21.0,3.0,back seating,elevated,pos
527,,22.0,21.0,3.0,view,nice,pos
528,,22.0,21.0,3.0,view,claustrophobia free,pos
529,147.0,22.0,22.0,9.0,lift height,high,neg
530,,22.0,22.0,9.0,loading heavy cargo,struggle,pos
531,,22.0,22.0,9.0,trunk size,decent,neu
532,,22.0,22.0,9.0,trunk shape,pragmatic,pos
533,148.0,22.0,23.0,7.0,-,-,-
534,149.0,22.0,24.0,9.0,headlight,led,neu
535,,22.0,24.0,9.0,upholstery,leather like,pos
536,,22.0,24.0,9.0,-,-,-
537,150.0,22.0,25.0,3.0,-,-,-
538,151.0,22.0,26.0,0.0,audio system,premium,pos
539,,22.0,26.0,0.0,quick charge system,bump battery 80%,pos
540,152.0,22.0,27.0,0.0,-,-,-
541,153.0,22.0,28.0,6.0,car,electric,neu
542,,22.0,28.0,6.0,car,everybody,neg
543,,22.0,28.0,6.0,car,premium,pos
544,,22.0,28.0,6.0,car,expensive,pos
545,,22.0,28.0,6.0,look,utterly insane,neg
546,154.0,22.0,29.0,3.0,-,-,-
547,165.0,38.0,11.0,6.0,weight,le,pos
548,,38.0,11.0,6.0,weight,lighter,pos
549,169.0,38.0,15.0,1.0,-,-,-
550,172.0,212.0,1.0,6.0,car,smallest Mercedes SUV,neu
551,,212.0,1.0,6.0,car,fast fast,neu
552,174.0,212.0,3.0,9.0,look,distinctive,pos
553,,212.0,3.0,9.0,grill,wider,pos
554,,212.0,3.0,9.0,diffuser,aggressive,neu
555,,212.0,3.0,9.0,height,lower,neu
556,,212.0,3.0,9.0,exhaust tip,chrome black,neu
557,,212.0,3.0,9.0,exhaust tip,compliment,pos
558,175.0,212.0,4.0,1.0,steering wheel,flat bottom,neu
559,,212.0,4.0,1.0,contrast,super fancy red,pos
560,,212.0,4.0,1.0,accent,carbon fibre,neu
561,,212.0,4.0,1.0,front seat,extra bolstering,pos
562,176.0,212.0,5.0,0.0,GOC 43,high performance SUV,pos
563,177.0,212.0,6.0,6.0,-,-,-
564,178.0,212.0,7.0,0.0,engine,,pos
565,,212.0,7.0,0.0,pull,hard,pos
566,,212.0,7.0,0.0,pull,low,pos
567,179.0,212.0,8.0,0.0,exhaust sound,fantastic,pos
568,180.0,212.0,9.0,4.0,stop,hurry,neg
569,,212.0,9.0,4.0,overall,really good,pos
570,181.0,212.0,10.0,0.0,nine speed automatic,quick witted,pos
571,182.0,212.0,11.0,4.0,drive,wheel,neu
572,183.0,212.0,12.0,0.0,engine,undoubtedly centerpiece,pos
573,184.0,212.0,13.0,4.0,handling,legitamate,pos
574,,212.0,13.0,4.0,rubber,sticky,neu
575,,212.0,13.0,4.0,rubber,continental,neu
576,185.0,212.0,14.0,4.0,ride quality,posse simple,neg
577,,212.0,14.0,4.0,turning,chasis roll past degree,neg
578,,212.0,14.0,4.0,chasis,firm,neu
579,186.0,212.0,15.0,4.0,ride quality,harsh,neu
580,,212.0,15.0,4.0,ride quality,smooth,pos
581,187.0,212.0,16.0,7.0,price,cheap,neg
582,,212.0,16.0,7.0,price,number desirable standard,pos
583,189.0,212.0,18.0,5.0,-,-,-
584,190.0,212.0,19.0,7.0,-,-,-
585,191.0,212.0,20.0,6.0,shape,interesting,pos
586,,212.0,20.0,6.0,practicality,le practical actually,neu
587,,212.0,20.0,6.0,car,engaging dynamic quality,pos
588,192.0,212.0,21.0,6.0,car,super sporty crossover,pos
589,,212.0,21.0,6.0,car,everyone,neg
590,193.0,213.0,1.0,7.0,-,-,-
591,194.0,213.0,2.0,6.0,drive,rear wheel,neu
592,,213.0,2.0,6.0,car,two seat convertible,pos
593,195.0,213.0,3.0,0.0,V six,really good,pos
594,,213.0,3.0,0.0,power,come quickly,pos
595,,213.0,3.0,0.0,power,plety,pos
596,196.0,213.0,4.0,4.0,nine speed automatic transmission,best,pos
597,,213.0,4.0,4.0,speed transmission shift,staggering immediacy,pos
598,,213.0,4.0,4.0,fuel,really satisfying,pos
599,,213.0,4.0,4.0,fuel,mechanical,neu
600,197.0,213.0,5.0,1.0,gear shifter,hilariously small,neg
601,198.0,213.0,6.0,4.0,power,notable advantage,pos
602,,213.0,6.0,4.0,suspension,much stiffer,neu
603,,213.0,6.0,4.0,suspension,enhances dynamic ability,pos
604,,213.0,6.0,4.0,suspension,enhances imperfection road,neg
605,199.0,213.0,7.0,0.0,SL C300,better choice,pos
606,,213.0,7.0,0.0,0 60 time,perfectly zippy,pos
607,,213.0,7.0,0.0,four cylinder engine,fine,pos
608,200.0,213.0,8.0,4.0,-,-,-
609,201.0,213.0,9.0,6.0,drive,fun,pos
610,,213.0,9.0,6.0,steer,joyful urgency,pos
611,,213.0,9.0,6.0,weight,heavier,neg
612,202.0,213.0,10.0,4.0,cruising,high speed,pos
613,,213.0,10.0,4.0,cruising,dig stable,pos
614,203.0,213.0,11.0,9.0,top,hard,neu
615,,213.0,11.0,9.0,top,retractable,neu
616,,213.0,11.0,9.0,security,advantage,pos
617,,213.0,11.0,9.0,interior noise,advantage,pos
618,,213.0,11.0,9.0,trunk capacity,drop nearly half top lowered,pos
619,204.0,213.0,12.0,8.0,experience,open air,pos
620,,213.0,12.0,8.0,experience,delightful,pos
621,205.0,213.0,13.0,3.0,top air,flow smootly,pos
622,,213.0,13.0,3.0,view,penned header,pos
623,,213.0,13.0,3.0,feel,open,pos
624,,213.0,13.0,3.0,feel,connected outside world,pos
625,206.0,213.0,14.0,9.0,top,still enjoy scenery,pos
626,,213.0,14.0,9.0,roof panel,electro chroma,pos
627,,213.0,14.0,9.0,Magic Sky Control,cool trick,pos
628,,213.0,14.0,9.0,Magic Sky Control,modestly impress,pos
629,207.0,213.0,15.0,2.0,cabin,hard criticize,neg
630,,213.0,15.0,2.0,climate control knob,feel plasticky,neg
631,,213.0,15.0,2.0,climate control knob,cheap,neg
632,,213.0,15.0,2.0,interior,well appointed,pos
633,,213.0,15.0,2.0,interior,classy,pos
634,,213.0,15.0,2.0,interior,right sized,pos
635,208.0,213.0,16.0,3.0,head space,double check tall people,neu
636,209.0,213.0,17.0,1.0,seat,contoured,pos
637,,213.0,17.0,1.0,seat,ensure long haul comfort,pos
638,,213.0,17.0,1.0,storage cubby,decent size,pos
639,,213.0,17.0,1.0,nook,decent size,pos
640,,213.0,17.0,1.0,cabin,dose practicalty,pos
641,210.0,213.0,18.0,0.0,seat,power,pos
642,,213.0,18.0,0.0,seat,eight way,pos
643,,213.0,18.0,0.0,roof,glass panel,pos
644,,213.0,18.0,0.0,engine start stop system,automatic,neu
645,,213.0,18.0,0.0,engine start stop system,help save fuel,pos
646,211.0,213.0,19.0,7.0,-,-,-
647,212.0,213.0,20.0,1.0,seat,heated,pos
648,,213.0,20.0,1.0,air scarf,blast neck toasty toasty air,pos
649,,213.0,20.0,1.0,sound,Harman Kardon surround,neu
650,213.0,213.0,21.0,7.0,air scarf,lover feature,pos
651,,213.0,21.0,7.0,blind spot warning,enjoy,pos
652,,213.0,21.0,7.0,suspension,adaptive,neu
653,,213.0,21.0,7.0,cruise control,adaptive,neu
654,,213.0,21.0,7.0,headlamp,led,neu
655,214.0,213.0,22.0,4.0,-,-,-
656,215.0,213.0,23.0,7.0,-,-,-
657,216.0,213.0,24.0,4.0,-,-,-
658,217.0,213.0,25.0,7.0,Portia 7 18,utterly sexy,pos
659,,213.0,25.0,7.0,Portia 7 18,brilliant handling,pos
660,218.0,213.0,26.0,4.0,-,-,-
661,219.0,213.0,27.0,6.0,-,-,-
662,220.0,213.0,28.0,7.0,price,competitively priced,pos
663,221.0,213.0,29.0,2.0,car,fun,pos
664,,213.0,29.0,2.0,car,attractive,pos
665,,213.0,29.0,2.0,interior,top,pos
666,222.0,213.0,30.0,7.0,value,reasonably well,pos
667,,213.0,30.0,7.0,interior,fantastic,pos
668,223.0,213.0,31.0,6.0,-,-,-
669,224.0,215.0,1.0,6.0,car,mechanical mastery model,pos
670,,215.0,1.0,6.0,car,purest driver,pos
671,225.0,215.0,2.0,6.0,-,-,-
672,226.0,215.0,3.0,2.0,body,seductively sculpted line,pos
673,,215.0,3.0,2.0,proportion,elegantly edgy,pos
674,,215.0,3.0,2.0,car,sport,pos
675,,215.0,3.0,2.0,car,iconic Mercedes-Benz,pos
676,,215.0,3.0,2.0,hood,long,pos
677,,215.0,3.0,2.0,deck,short,pos
678,,215.0,3.0,2.0,side vent,functional,pos
679,,215.0,3.0,2.0,look,special,pos
680,227.0,215.0,4.0,6.0,chasis,mostly aluminium,neu
681,,215.0,4.0,6.0,weight,still tip scale,neu
682,228.0,215.0,5.0,4.0,dynamic engine,optional,neu
683,,215.0,5.0,4.0,chasis brace,multitude,pos
684,,215.0,5.0,4.0,suspension,remote,neu
685,,215.0,5.0,4.0,suspension,electronically controlled,neu
686,,215.0,5.0,4.0,car,totally liveable,pos
687,,215.0,5.0,4.0,seat,compressed vertebra,pos
688,,215.0,5.0,4.0,car,daily,pos
689,,215.0,5.0,4.0,car,driveable,pos
690,,215.0,5.0,4.0,car,civilized,pos
691,,215.0,5.0,4.0,car,supercar,pos
692,,215.0,5.0,4.0,steer,oversteer,neg
693,,215.0,5.0,4.0,steer,thruster make look pretty cool,pos
694,229.0,215.0,6.0,0.0,-,-,-
695,230.0,215.0,7.0,4.0,car,hell thing,pos
696,231.0,215.0,8.0,0.0,car,sport,pos
697,,215.0,8.0,0.0,top discerning,bit underwhelming,neg
698,,215.0,8.0,0.0,power,surge dramatic yet orderly manner,pos
699,,215.0,8.0,0.0,balance,additional thrust upset harmonious balance,neg
700,232.0,215.0,9.0,6.0,-,-,-
701,233.0,215.0,10.0,0.0,power,boasting abundance,pos
702,,215.0,10.0,0.0,aero bit,active,neu
703,,215.0,10.0,0.0,aero bit,additional,neu
704,,215.0,10.0,0.0,aero bit price,lot money,neg
705,234.0,215.0,11.0,4.0,paddle shifter,delay,neu
706,,215.0,11.0,4.0,pedal field,linear,neg
707,,215.0,11.0,4.0,stopping power,absolutely tremendous,pos
708,,215.0,11.0,4.0,acceleration,slowly stop,neg
709,,215.0,11.0,4.0,acceleration stop,irritating,neg
710,235.0,215.0,12.0,0.0,drive,minor jerkiness,neg
711,,215.0,12.0,0.0,performance,unexpectedly well,pos
712,,215.0,12.0,0.0,noise level,par,pos
713,,215.0,12.0,0.0,visibility,good untill need back,neg
714,,215.0,12.0,0.0,car,daily driver,neu
715,236.0,215.0,13.0,1.0,storage space,reasonable amount,pos
716,,215.0,13.0,1.0,design,nifty liftback,pos
717,,215.0,13.0,1.0,seat,bit firm,neg
718,,215.0,13.0,1.0,front seat,let toss item trunk,pos
719,237.0,215.0,14.0,3.0,leg side bolster,admirable job holding place,pos
720,,215.0,14.0,3.0,leg side bolster,power adjustable,pos
721,238.0,215.0,15.0,2.0,center console,unique,pos
722,,215.0,15.0,2.0,center console,minimally functional,neu
723,,215.0,15.0,2.0,layout,resemble V eight engine,neu
724,,215.0,15.0,2.0,center console,nested seat,neu
725,239.0,215.0,16.0,6.0,exhaust volume,competitive rival,pos
726,,215.0,16.0,6.0,suspension,alter,neu
727,,215.0,16.0,6.0,firmness,alter,neu
728,240.0,215.0,17.0,7.0,-,-,-
729,241.0,215.0,18.0,3.0,seat,heated,pos
730,,215.0,18.0,3.0,seat,performance,pos
731,,215.0,18.0,3.0,seat,apple leather,pos
732,242.0,215.0,19.0,1.0,-,-,-
733,243.0,215.0,20.0,9.0,beam,automatic,neu
734,,215.0,20.0,9.0,beam,high,neu
735,,215.0,20.0,9.0,headlight,led,neu
736,,215.0,20.0,9.0,cruse control,adaptive,neu
737,244.0,215.0,21.0,2.0,power band,widened,pos
738,,215.0,21.0,2.0,interior trim,matt carbon firbre,neu
739,,215.0,21.0,2.0,wheel option,six staggered,neu
740,245.0,215.0,22.0,0.0,horsepower,high,pos
741,,215.0,22.0,0.0,car,sport,pos
742,,215.0,22.0,0.0,AMG GT,coolest,pos
743,,215.0,22.0,0.0,ball room number generator,great,pos
744,,215.0,22.0,0.0,straight line,quite exciting,pos
745,,215.0,22.0,0.0,race track,handful,pos
746,246.0,215.0,23.0,4.0,car,flat fun,pos
747,247.0,216.0,1.0,6.0,car,luxury entry,pos
748,248.0,216.0,2.0,7.0,price,cheapest,pos
749,250.0,216.0,4.0,3.0,headroom,issue,neu
750,,216.0,4.0,3.0,persona,go getter,pos
751,,216.0,4.0,3.0,contrast,nice,pos
752,251.0,216.0,5.0,2.0,interior,look premium,pos
753,,216.0,5.0,2.0,interior,feel premium,pos
754,252.0,216.0,6.0,3.0,back seat,create pressure point shoulder blade,neg
755,,216.0,6.0,3.0,back seat,little hump,neg
756,253.0,216.0,7.0,0.0,steering wheel,extra buzz,neg
757,,216.0,7.0,0.0,power,enough,neu
758,254.0,216.0,8.0,4.0,throttle responsiveness,increase,neu
759,,216.0,8.0,4.0,power,wait kick,pos
760,255.0,216.0,9.0,0.0,-,-,-
761,256.0,216.0,10.0,4.0,-,-,-
762,257.0,216.0,11.0,0.0,drive,wheel,neu
763,258.0,216.0,12.0,4.0,cruising,really well,pos
764,,216.0,12.0,4.0,sound,quiet,pos
765,,216.0,12.0,4.0,ride,nice,pos
766,,216.0,12.0,4.0,ride,smooth,pos
767,,216.0,12.0,4.0,corner,shy away,neu
768,,216.0,12.0,4.0,grip,good,pos
769,,216.0,12.0,4.0,steering,nice,pos
770,,216.0,12.0,4.0,steering,direct,pos
771,,216.0,12.0,4.0,hold feature,new,pos
772,,216.0,12.0,4.0,brake pedal,hard,neg
773,,216.0,12.0,4.0,brake pedal,gently resting,neg
774,,216.0,12.0,4.0,brake pedal,particularly greulling ordeal,neg
775,259.0,216.0,13.0,5.0,assist,interesting feature,pos
776,,216.0,13.0,5.0,assisst,electronic nagging save life,pos
777,260.0,216.0,14.0,1.0,screen,new,pos
778,,216.0,14.0,1.0,navigation,fine,neu
779,261.0,216.0,15.0,8.0,-,-,-
780,262.0,216.0,16.0,5.0,air bag,plenty,pos
781,263.0,216.0,17.0,7.0,feature,plethora,pos
782,264.0,216.0,18.0,5.0,parking guidance system,help identify proper sized parking spot,pos
783,,216.0,18.0,5.0,beam,high,pos
784,,216.0,18.0,5.0,beam,automatic,neu
785,265.0,216.0,19.0,6.0,-,-,-
786,266.0,216.0,20.0,7.0,price,several $1000 le,pos
787,267.0,216.0,21.0,6.0,size,midsize,neu
788,,216.0,21.0,6.0,car,luxury,pos
789,268.0,216.0,22.0,0.0,car,comfortable,pos
790,,216.0,22.0,0.0,style,beautiful,pos
791,,216.0,22.0,0.0,technology,nifty,pos
792,269.0,216.0,23.0,6.0,-,-,-
793,270.0,217.0,1.0,6.0,car,posh,pos
794,,217.0,1.0,6.0,car,luxurious,pos
795,,217.0,1.0,6.0,car,intensely emotional,pos
796,271.0,217.0,2.0,6.0,car,sexy beast,pos
797,,217.0,2.0,6.0,level,entry level Mercedes lineup,neu
798,,217.0,2.0,6.0,size,compact,neu
799,,217.0,2.0,6.0,car,luxury,pos
800,,217.0,2.0,6.0,weight,le,pos
801,,217.0,2.0,6.0,performance,better,pos
802,,217.0,2.0,6.0,fuel economy,notable improvement,pos
803,,217.0,2.0,6.0,rival,compact luxury vehicle,neu
804,272.0,217.0,3.0,2.0,exterior,skewed upscale,neu
805,,217.0,3.0,2.0,exterior,reserved,pos
806,,217.0,3.0,2.0,persona,luxurious,pos
807,,217.0,3.0,2.0,design,artful,pos
808,,217.0,3.0,2.0,persona,athleticism,pos
809,,217.0,3.0,2.0,nose,long,pos
810,,217.0,3.0,2.0,body line,taut,neu
811,,217.0,3.0,2.0,body line,short,neu
812,,217.0,3.0,2.0,body line,rear,neu
813,,217.0,3.0,2.0,look,elegant,pos
814,,217.0,3.0,2.0,look,strong,pos
815,,217.0,3.0,2.0,whole,harmonious,pos
816,,217.0,3.0,2.0,C class,presence,pos
817,,217.0,3.0,2.0,C class,emotive,pos
818,,217.0,3.0,2.0,C class,uptight,pos
819,273.0,217.0,4.0,2.0,interior,absolutely gorgeous,pos
820,,217.0,4.0,2.0,interior,expensive luxury car,pos
821,,217.0,4.0,2.0,detail,tactical,pos
822,,217.0,4.0,2.0,material,feel expensive,pos
823,,217.0,4.0,2.0,stunning,interior,pos
824,,217.0,4.0,2.0,design,attractive,pos
825,,217.0,4.0,2.0,car,touchworthy goodness,pos
826,,217.0,4.0,2.0,button,feel expensive,pos
827,,217.0,4.0,2.0,window switch,move light,pos
828,,217.0,4.0,2.0,window switch,precise action,pos
829,,217.0,4.0,2.0,window switch,satisfying click,pos
830,,217.0,4.0,2.0,button,feel expensive,pos
831,274.0,217.0,5.0,8.0,usability,issue,neg
832,,217.0,5.0,8.0,control,beautifully arranged,pos
833,,217.0,5.0,8.0,control,little bit tricky,neg
834,,217.0,5.0,8.0,technology,learning curve,neu
835,275.0,217.0,6.0,8.0,button,perfect,neu
836,276.0,217.0,7.0,3.0,size,increase,neu
837,,217.0,7.0,3.0,rear seat headroom,tight,neg
838,,217.0,7.0,3.0,center tunnel,pronounced,neg
839,,217.0,7.0,3.0,seating tunnel,questionable proposition,neg
840,277.0,217.0,8.0,9.0,trunk space,reasonable,neu
841,,217.0,8.0,9.0,box,expanding,pos
842,,217.0,8.0,9.0,box,amazing,pos
843,278.0,217.0,9.0,3.0,rear passenger,le blissful,neg
844,,217.0,9.0,3.0,front,generous dimension,pos
845,,217.0,9.0,3.0,drive,satisfying,pos
846,279.0,217.0,10.0,4.0,driving dynamic,prime choice,neg
847,,217.0,10.0,4.0,C class,nimble,pos
848,,217.0,10.0,4.0,C class,sure footed,pos
849,,217.0,10.0,4.0,corner,flick,pos
850,,217.0,10.0,4.0,drive,lot fun,pos
851,280.0,217.0,11.0,4.0,steering,giving information,neg
852,281.0,217.0,12.0,3.0,sound,cabin wonderfully serene,pos
853,,217.0,12.0,3.0,wind noise,isolated,pos
854,,217.0,12.0,3.0,road noise,isolated,pos
855,282.0,217.0,13.0,4.0,acceleration,strong,pos
856,,217.0,13.0,4.0,road imperfection,absorb relative ease,pos
857,283.0,217.0,14.0,0.0,drive,wheel,neu
858,,217.0,14.0,0.0,engine,engine,pos
859,,217.0,14.0,0.0,propulsion,efficient choice,pos
860,,217.0,14.0,0.0,drive,wheel,pos
861,284.0,217.0,15.0,7.0,drive,basic rear,neu
862,285.0,217.0,16.0,1.0,-,-,-
863,286.0,217.0,17.0,5.0,upholstery,faux leather,pos
864,,217.0,17.0,5.0,driver seat,power memory,pos
865,287.0,217.0,18.0,7.0,option sheet,appease fancier taste,pos
866,288.0,217.0,19.0,2.0,luxury package,comfort tuned suspension,neu
867,,217.0,19.0,2.0,luxury package,classy aesthetic touch,pos
868,,217.0,19.0,2.0,sport package,sporty detail,pos
869,,217.0,19.0,2.0,sport package,performance tuned suspension,neu
870,289.0,217.0,20.0,1.0,-,-,-
871,290.0,217.0,21.0,7.0,C E400,powerful,pos
872,291.0,217.0,22.0,0.0,competion choice,exhilirating,neg
873,,217.0,22.0,0.0,competion choice,attainable,neg
874,,217.0,22.0,0.0,competion choice,responsible,neg
875,,217.0,22.0,0.0,competion choice,American,neu
876,292.0,217.0,23.0,2.0,price,higher pricing spectrum,neg
877,,217.0,23.0,2.0,car,"intriguing intersection quality , comfort performance .",pos
878,293.0,217.0,24.0,6.0,car,compact luxury,pos
879,,217.0,24.0,6.0,buy,buyer might jump ship,pos
880,294.0,218.0,1.0,6.0,version,convertible,neu
881,295.0,218.0,2.0,0.0,performance,higher performing,pos
882,,218.0,2.0,0.0,feel,solidly put together,pos
883,296.0,218.0,3.0,4.0,steering response,even hint awkward delay,pos
884,297.0,218.0,4.0,4.0,experience,enjoy open air,pos
885,,218.0,4.0,4.0,structural integrity,uncertainity way,pos
886,298.0,218.0,5.0,9.0,protection,really good,pos
887,,218.0,5.0,9.0,high speed,annoying buffering,pos
888,,218.0,5.0,9.0,upward visibility,obstructed,pos
889,,218.0,5.0,9.0,top,soft,neu
890,299.0,218.0,6.0,3.0,wind noise,supressed good,pos
891,,218.0,6.0,3.0,sound,rattle,neg
892,,218.0,6.0,3.0,top,look better,pos
893,,218.0,6.0,3.0,top,soft,pos
894,300.0,218.0,7.0,0.0,sound,glorious,pos
895,301.0,218.0,8.0,1.0,gearbox,can't pronounce,neg
896,302.0,218.0,9.0,0.0,-,-,-
897,303.0,218.0,10.0,7.0,-,-,-
898,304.0,218.0,11.0,4.0,steering,real well,pos
899,,218.0,11.0,4.0,slip differential,limited,neu
900,,218.0,11.0,4.0,suspension,adaptive,neu
901,,218.0,11.0,4.0,suspension,multimode,neu
902,,218.0,11.0,4.0,rear end,wider,neu
903,,218.0,11.0,4.0,echaust system,electrically controlled,neu
904,,218.0,11.0,4.0,leather,nappa,neu
905,305.0,218.0,12.0,6.0,GT,happy,pos
906,,218.0,12.0,6.0,GT price,lost le money,pos
907,306.0,218.0,13.0,7.0,-,-,-
908,307.0,218.0,14.0,4.0,driving experience,enhanced ditching top,pos
909,308.0,220.0,1.0,6.0,-,-,-
910,309.0,220.0,2.0,6.0,-,-,-
911,310.0,220.0,3.0,2.0,interior,top others,pos
912,,220.0,3.0,2.0,finish,utterly flawless,pos
913,,220.0,3.0,2.0,material,place,pos
914,,220.0,3.0,2.0,price,well six figure,neu
915,,220.0,3.0,2.0,car,strong resemblance class,pos
916,,220.0,3.0,2.0,car,downsized flagship,neu
917,,220.0,3.0,2.0,car,exude distinct air sophistication prestige,pos
918,311.0,220.0,4.0,1.0,-,-,-
919,312.0,220.0,5.0,8.0,interface operation,bit clunky,neg
920,,220.0,5.0,8.0,command,might take week,neg
921,,220.0,5.0,8.0,button,operates main display pretty well thought,pos
922,313.0,220.0,6.0,3.0,front seat,exceptionally comfortable,pos
923,,220.0,6.0,3.0,front seat,supportive,pos
924,,220.0,6.0,3.0,ventilated seat option,wise warmer climate,neu
925,314.0,220.0,7.0,1.0,moon roof shade,annoying,neg
926,,220.0,7.0,1.0,moon roof shade,sunlight hit face,neg
927,315.0,220.0,8.0,9.0,back,much complain,pos
928,,220.0,8.0,9.0,leg room,abundance,pos
929,,220.0,8.0,9.0,head room,abundance,pos
930,,220.0,8.0,9.0,trunk,roomy,pos
931,,220.0,8.0,9.0,floor,nearly flat,pos
932,,220.0,8.0,9.0,sunshade,power,pos
933,,220.0,8.0,9.0,sunshade,conveniently located,pos
934,316.0,220.0,9.0,4.0,road,cemented appeal,pos
935,317.0,220.0,10.0,4.0,car,business class,pos
936,,220.0,10.0,4.0,car,luxury,pos
937,,220.0,10.0,4.0,driving experience,scream class,pos
938,,220.0,10.0,4.0,modal,well equipped,pos
939,,220.0,10.0,4.0,ride quality,spot,pos
940,,220.0,10.0,4.0,air suspension,multimodal,neu
941,318.0,220.0,11.0,2.0,steering,slightly left,neg
942,,220.0,11.0,2.0,steering,annoying,neg
943,319.0,220.0,12.0,4.0,steering,precise,pos
944,,220.0,12.0,4.0,steering,proper weighted,pos
945,,220.0,12.0,4.0,corner,exactly eager pitched,neu
946,320.0,220.0,13.0,0.0,acceleration,perfectly acceptable,pos
947,,220.0,13.0,0.0,sound,idol,pos
948,,220.0,13.0,0.0,base engine,might think unfit wrong,pos
949,,220.0,13.0,0.0,E400 twin Turbo V six power,25%,pos
950,,220.0,13.0,0.0,E 43 M G,top performance hierarchy,pos
951,,220.0,13.0,0.0,design,super sedan,pos
952,,220.0,13.0,0.0,engine,conventianlly powered,neu
953,,220.0,13.0,0.0,transmission,buttery,pos
954,,220.0,13.0,0.0,transmission,smooth,pos
955,321.0,220.0,14.0,7.0,cabriole,seven passenger wagon,neu
956,,220.0,14.0,7.0,cabriole price entry point,higher,neg
957,,220.0,14.0,7.0,drive,wheel,neu
958,322.0,220.0,15.0,9.0,windshield wiper,rain sensing,pos
959,,220.0,15.0,9.0,car,fitted notable nicety,pos
960,,220.0,15.0,9.0,headlight,led,neu
961,323.0,220.0,16.0,1.0,driver seat,memory,pos
962,324.0,220.0,17.0,3.0,front seat,multi contour,pos
963,,220.0,17.0,3.0,front seat,massage function,pos
964,,220.0,17.0,3.0,ambient lighting,beautifully arranged,pos
965,325.0,220.0,18.0,9.0,trunk,handsfree,pos
966,,220.0,18.0,9.0,swerve control,active,pos
967,326.0,220.0,19.0,6.0,car,spectacular piece machinery,pos
968,327.0,221.0,1.0,6.0,car,significant,pos
969,328.0,221.0,2.0,4.0,damper suspension,good,pos
970,,221.0,2.0,4.0,suspension,aromatic,pos
971,,221.0,2.0,4.0,suspension,intelligent,pos
972,,221.0,2.0,4.0,suspension,electric,neu
973,,221.0,2.0,4.0,spring,controlled individually,pos
974,,221.0,2.0,4.0,damper,controlled individually,pos
975,,221.0,2.0,4.0,wheel,completely customizble,pos
