,Unnamed: 0,id,segment_id,label_topic,aspect_lemmatized,opinion_lemmatized,sentiment
512,227.0,30.0,30.0,4.0,adaptive suspension,fun,pos
513,228.0,30.0,31.0,1.0,entertainment system,brilliant,pos
514,229.0,30.0,32.0,6.0,-,-,-
515,230.0,31.0,1.0,6.0,BMW M3,absolute legend,pos
516,231.0,31.0,2.0,7.0,-,-,-
517,232.0,31.0,3.0,4.0,handling,precise,neu
518,,31.0,3.0,4.0,traction control,linient,neu
519,233.0,31.0,4.0,7.0,-,-,-
520,234.0,31.0,5.0,2.0,car,feel pretty much identical normal three series,neu
521,,31.0,5.0,2.0,quality,good,pos
522,,31.0,5.0,2.0,car,easy use,pos
523,235.0,31.0,6.0,1.0,infotainment system,fabulous,pos
524,,31.0,6.0,1.0,infotainment system,best,pos
525,,31.0,6.0,1.0,carbon fibre,tacky,neg
526,236.0,31.0,7.0,3.0,back seat,super comfy,pos
527,237.0,31.0,8.0,9.0,boot,big enough,neu
528,238.0,31.0,9.0,0.0,-,-,-
529,239.0,31.0,10.0,0.0,exhaust,louder,neg
530,240.0,31.0,11.0,4.0,front end grip,really strong,pos
531,241.0,31.0,12.0,3.0,-,-,-
532,242.0,31.0,13.0,6.0,tire noise,way loud,neg
533,,31.0,13.0,6.0,car,fantastic round performance,pos
534,,31.0,13.0,6.0,car,German,pos
535,,31.0,13.0,6.0,car,well-made,pos
536,243.0,34.0,1.0,6.0,BMW X3,really good rounder,pos
537,,34.0,1.0,6.0,car,economical,pos
538,,34.0,1.0,6.0,car,desirable,pos
539,,34.0,1.0,6.0,car,fun drive,pos
540,,34.0,1.0,6.0,road,well,pos
541,244.0,34.0,2.0,3.0,car,practical,pos
542,,34.0,2.0,3.0,get back,nice,pos
543,,34.0,2.0,3.0,get back,easy,pos
544,,34.0,2.0,3.0,door oening,quite wide,pos
545,,34.0,2.0,3.0,get,swoop,pos
546,,34.0,2.0,3.0,carrying rear passenger,brilliant,pos
547,,34.0,2.0,3.0,floor,big,neu
548,,34.0,2.0,3.0,floor,humping,neu
549,245.0,34.0,3.0,9.0,boot,absolutely massive,pos
550,,34.0,3.0,9.0,boot,large,pos
551,,34.0,3.0,9.0,boot shape,nice,pos
552,,34.0,3.0,9.0,boot shape,square,pos
553,,34.0,3.0,9.0,tether point,adjustable,pos
554,,34.0,3.0,9.0,net,lot,pos
555,,34.0,3.0,9.0,strap,lot,pos
556,,34.0,3.0,9.0,underfloor storage,great,pos
557,,34.0,3.0,9.0,Parcel Shelf,handy,pos
558,246.0,34.0,4.0,2.0,design,keen,neg
559,,34.0,4.0,2.0,design,desirable one least attractive model,neg
560,,34.0,4.0,2.0,look,sharp looking,neg
561,,34.0,4.0,2.0,interior design,bit dated,neg
562,,34.0,4.0,2.0,build quality,can't fault,neu
563,,34.0,4.0,2.0,car,solid,pos
564,,34.0,4.0,2.0,car storage,good,pos
565,,34.0,4.0,2.0,equipment,impressive,pos
566,247.0,34.0,5.0,1.0,-,-,-
567,248.0,34.0,6.0,8.0,I drive system,best business,pos
568,,34.0,6.0,8.0,tech feature,cool,pos
569,249.0,34.0,7.0,1.0,-,-,-
570,250.0,34.0,8.0,9.0,-,-,-
571,251.0,34.0,9.0,1.0,-,-,-
572,252.0,34.0,10.0,5.0,-,-,-
573,253.0,34.0,11.0,6.0,everything,great,pos
574,,34.0,11.0,6.0,BMW X3,reliable car,neg
575,254.0,34.0,12.0,1.0,pedal,far set right,neg
576,,34.0,12.0,1.0,foot,feel outside door,neg
577,255.0,34.0,13.0,0.0,-,-,-
578,256.0,34.0,14.0,9.0,phone cradle,annoying,neg
579,,34.0,14.0,9.0,phone cradle,loock cool,pos
580,,34.0,14.0,9.0,ride qualitty,absolutely knackered,neg
581,257.0,34.0,15.0,4.0,adaptive suspension,essential,pos
582,,34.0,15.0,4.0,suspension,fairly firm,neu
583,,34.0,15.0,4.0,ride,little bumpy,pos
584,,34.0,15.0,4.0,handling,well,pos
585,,34.0,15.0,4.0,handling,surprisingly grippy,neu
586,,34.0,15.0,4.0,adaptive susppension,best world,pos
587,258.0,34.0,16.0,3.0,Tyrell,quite lot,neg
588,,34.0,16.0,3.0,visibility,pretty good,pos
589,,34.0,16.0,3.0,blind spot,large,neg
590,259.0,34.0,17.0,0.0,three litre diesel engine,absolutely storming,pos
591,,34.0,17.0,0.0,two litre diesel engine,lower powered,neu
592,,34.0,17.0,0.0,two litre diesel engine,quick enough,pos
593,,34.0,17.0,0.0,automatic gearbox,brilliant,pos
594,260.0,34.0,18.0,6.0,-,-,-
595,261.0,34.0,19.0,4.0,inside,dated,neg
596,,34.0,19.0,4.0,hadling right,firm without adaptive suspension,neg
597,,34.0,19.0,4.0,handle,well,pos
598,262.0,34.0,20.0,6.0,-,-,-
599,263.0,35.0,1.0,6.0,-,-,-
600,264.0,35.0,2.0,0.0,-,-,-
601,265.0,35.0,3.0,9.0,boot capacity,1/4 le normal,neu
602,266.0,35.0,4.0,3.0,space backseat,like,pos
603,,35.0,4.0,3.0,knee room,load,pos
604,,35.0,4.0,3.0,headroom,load,pos
605,,35.0,4.0,3.0,backseat,cannot recline,neg
606,,35.0,4.0,3.0,floor,flat,pos
607,,35.0,4.0,3.0,backseat,absolutely fine,pos
608,267.0,35.0,5.0,9.0,-,-,-
609,268.0,35.0,6.0,3.0,front,spacious rear,neu
610,269.0,35.0,7.0,2.0,inside,dull,neg
611,,35.0,7.0,2.0,car,aged,neg
612,,35.0,7.0,2.0,material,soft touch,pos
613,,35.0,7.0,2.0,material,high quality,pos
614,,35.0,7.0,2.0,car,feel expensive,pos
615,270.0,35.0,8.0,1.0,storage space,good,pos
616,,35.0,8.0,1.0,door bin,huge,pos
617,,35.0,8.0,1.0,door bin,fit easily,pos
618,,35.0,8.0,1.0,equipment,pretty good,pos
619,271.0,35.0,9.0,3.0,leather seat,electrically heated,pos
620,272.0,35.0,10.0,1.0,satnav,premium,pos
621,,35.0,10.0,1.0,system,professional,pos
622,,35.0,10.0,1.0,screen,wide,pos
623,,35.0,10.0,1.0,satnav,lovely,pos
624,273.0,35.0,11.0,8.0,I drive,one best,pos
625,,35.0,11.0,8.0,I drive,absolutely love,pos
626,274.0,35.0,12.0,2.0,-,-,-
627,275.0,35.0,13.0,4.0,drive,really really nice,pos
628,,35.0,13.0,4.0,adaptive M6 port suspension comfort model,nice,pos
629,,35.0,13.0,4.0,adaptive M6 port suspension comfort model,relaxing,pos
630,,35.0,13.0,4.0,sport mode,improves grip,pos
631,,35.0,13.0,4.0,handling,well,pos
632,,35.0,13.0,4.0,handling,really well,pos
633,276.0,35.0,14.0,6.0,hybrid model,lot weight,neu
634,277.0,35.0,15.0,4.0,corner handling,feel combersome,neg
635,278.0,35.0,16.0,0.0,hybrid system,problem,neg
636,279.0,35.0,17.0,4.0,automatic gearbox,quicker,pos
637,280.0,35.0,18.0,3.0,X5,noisy,neg
638,,35.0,18.0,3.0,X5,quite loud,neg
639,,35.0,18.0,3.0,Tyrell,lot,neg
640,,35.0,18.0,3.0,wind whistle,annoying,neg
641,281.0,35.0,19.0,5.0,visibility,comforting,pos
642,,35.0,19.0,5.0,back window,large,pos
643,,35.0,19.0,5.0,camera angle,wide,pos
644,,35.0,19.0,5.0,pillar,obtrusive,pos
645,,35.0,19.0,5.0,blind spot,much,pos
646,282.0,35.0,20.0,4.0,X5,good drive,pos
647,283.0,35.0,21.0,6.0,-,-,-
648,284.0,35.0,22.0,1.0,phone Cradle,annoying,neg
649,285.0,35.0,23.0,9.0,-,-,-
650,286.0,35.0,24.0,7.0,-,-,-
651,287.0,35.0,25.0,9.0,Parcel Shelf,heavy,neg
652,,35.0,25.0,9.0,Parcel Shelf,standard,neg
653,288.0,35.0,26.0,7.0,wide retired,pretty,pos
654,289.0,35.0,27.0,6.0,-,-,-
655,290.0,35.0,28.0,1.0,traffic date,super accurate,pos
656,291.0,35.0,29.0,9.0,-,-,-
657,292.0,35.0,30.0,4.0,Automatic canister,prevent skid,pos
658,293.0,35.0,31.0,9.0,-,-,-
659,294.0,35.0,32.0,6.0,BMW X5,quite interesting,pos
660,295.0,35.0,33.0,3.0,hybrid version,completely silent low speed,pos
661,296.0,35.0,34.0,2.0,model,quite noisy high speed,pos
662,,35.0,34.0,2.0,intense,little bit dated,neg
663,297.0,35.0,35.0,6.0,car,hugely practical,pos
664,,35.0,35.0,6.0,diesel,hugely practical,pos
665,298.0,35.0,36.0,4.0,drive,good,pos
666,299.0,35.0,37.0,6.0,-,-,-
667,300.0,35.0,38.0,7.0,-,-,-
668,301.0,35.0,39.0,6.0,-,-,-
669,302.0,36.0,1.0,6.0,-,-,-
670,303.0,36.0,2.0,2.0,grill,absolutely huge,pos
671,,36.0,2.0,2.0,grill,distinctive,pos
672,,36.0,2.0,2.0,grill,like bug bonus teeth,pos
673,,36.0,2.0,2.0,grill,massive,pos
674,304.0,36.0,3.0,9.0,-,-,-
675,305.0,36.0,4.0,2.0,front,look agressive,neu
676,306.0,36.0,5.0,9.0,laser light,cool blue,pos
677,307.0,36.0,6.0,2.0,-,-,-
678,308.0,36.0,7.0,9.0,design,new,pos
679,309.0,36.0,8.0,2.0,backend,slab,neu
680,,36.0,8.0,2.0,backend,rather large,neu
681,310.0,36.0,9.0,9.0,boot,electric,pos
682,,36.0,9.0,9.0,boot shape,nice big square,pos
683,,36.0,9.0,9.0,car,run flat,pos
684,,36.0,9.0,9.0,lowering backseat,easy,pos
685,311.0,36.0,10.0,2.0,-,-,-
686,312.0,36.0,11.0,6.0,-,-,-
687,313.0,36.0,12.0,2.0,interior,luxury technology,pos
688,314.0,36.0,13.0,7.0,price,bumped bit,neg
689,315.0,36.0,14.0,2.0,price,worth money,pos
690,,36.0,14.0,2.0,Quality,absolutely brilliant,pos
691,,36.0,14.0,2.0,material,soft touch,pos
692,,36.0,14.0,2.0,material,softest,pos
693,,36.0,14.0,2.0,material,feel great,pos
694,,36.0,14.0,2.0,material,really sturdy,pos
695,,36.0,14.0,2.0,control,easily laid,pos
696,,36.0,14.0,2.0,ventillation control,metallic,pos
697,,36.0,14.0,2.0,control,nice,pos
698,,36.0,14.0,2.0,Trim,little bit confusing,neg
699,,36.0,14.0,2.0,Trim,keen,neg
700,,36.0,14.0,2.0,Trim,ideal,neg
701,,36.0,14.0,2.0,crystal knob,fan,neg
702,,36.0,14.0,2.0,crystal knob,naff,neg
703,316.0,36.0,15.0,3.0,S8,lovely,pos
704,,36.0,15.0,3.0,leather,two tone,pos
705,,36.0,15.0,3.0,leather,look really really good,pos
706,317.0,36.0,16.0,8.0,I drive seven,better ever,pos
707,,36.0,16.0,8.0,I drive seven,absolutely fabulous,pos
708,,36.0,16.0,8.0,I drive seven,dead easy control,pos
709,,36.0,16.0,8.0,I drive seven,little bit temperemental,neg
710,,36.0,16.0,8.0,graphic card,easier,pos
711,,36.0,16.0,8.0,map,lovely,pos
712,,36.0,16.0,8.0,graphic,sharp,pos
713,,36.0,16.0,8.0,graphic,high definition,pos
714,,36.0,16.0,8.0,digital driver display,quite good,neg
715,,36.0,16.0,8.0,satnav,full wide screen,neg
716,,36.0,16.0,8.0,rev counter,odd,neg
717,,36.0,16.0,8.0,infotainment system,like,pos
718,,36.0,16.0,8.0,reversing camera,good,pos
719,,36.0,16.0,8.0,gesture command,hard control,neg
720,318.0,36.0,17.0,4.0,suspension,unique,pos
721,,36.0,17.0,4.0,suspension,little bit firmer,neu
722,,36.0,17.0,4.0,comfort mode,comfortable,pos
723,,36.0,17.0,4.0,bump,hardly feel,pos
724,,36.0,17.0,4.0,comfort mode,jump around much,pos
725,,36.0,17.0,4.0,sport mode,good,pos
726,,36.0,17.0,4.0,sport mode,feel really sporting agile,pos
727,,36.0,17.0,4.0,corner handling,strong,pos
728,,36.0,17.0,4.0,corner handling,sturdy,pos
729,,36.0,17.0,4.0,Taxi drive,great,pos
730,,36.0,17.0,4.0,steering,highlight,pos
731,,36.0,17.0,4.0,steering,feel connected front wheel,pos
732,,36.0,17.0,4.0,change mode control,inconvenient,neg
733,319.0,36.0,18.0,0.0,engine,pretty quick diesel S60 lot,pos
734,,36.0,18.0,0.0,engine,quick,pos
735,,36.0,18.0,0.0,pickup,relentless,pos
736,,36.0,18.0,0.0,engine,make good noise,neg
737,320.0,36.0,19.0,0.0,noise,fake,neu
738,,36.0,19.0,0.0,gearbox,really good,pos
739,,36.0,19.0,0.0,gearbox,improved perfection,pos
740,,36.0,19.0,0.0,gearbox,well done,pos
741,,36.0,19.0,0.0,car,mordern,pos
742,,36.0,19.0,0.0,changing gearsusing paddle,sharp,pos
743,321.0,36.0,20.0,5.0,auto-breaking,safe,pos
744,,36.0,20.0,5.0,stop,safe,pos
745,,36.0,20.0,5.0,stop,steady,pos
746,322.0,36.0,21.0,3.0,rear,absolutely load room,pos
747,,36.0,21.0,3.0,footroom,load space leg,pos
748,,36.0,21.0,3.0,headroom,load . looking absolutely load,pos
749,,36.0,21.0,3.0,rear,really spacious,pos
750,,36.0,21.0,3.0,window lead,big,pos
751,,36.0,21.0,3.0,backseat,super comfy,pos
752,323.0,36.0,22.0,1.0,pocket backseat,tough really strong,pos
753,,36.0,22.0,1.0,BC import,nice,pos
754,,36.0,22.0,1.0,BC import,mordern,pos
755,324.0,36.0,23.0,3.0,seat,quite reclined,pos
756,,36.0,23.0,3.0,backseat,super quiet,pos
757,,36.0,23.0,3.0,backseat,really really comfortable,pos
758,325.0,36.0,24.0,6.0,-,-,-
759,326.0,36.0,25.0,0.0,-,-,-
760,327.0,36.0,26.0,4.0,air suspension,comfortable bump,pos
761,,36.0,26.0,4.0,offroad height raise,right,pos
762,328.0,36.0,27.0,6.0,-,-,-
763,329.0,36.0,28.0,4.0,offroad pack,special,pos
764,330.0,36.0,29.0,6.0,-,-,-
765,331.0,36.0,30.0,0.0,engine,nice,pos
766,,36.0,30.0,0.0,engine,responsive,pos
767,,36.0,30.0,0.0,engine,agile,pos
768,,36.0,30.0,0.0,engine,silky,pos
769,,36.0,30.0,0.0,engine,smooth,pos
770,332.0,36.0,31.0,6.0,BMW X5,really impressed,pos
771,,36.0,31.0,6.0,drive,well,pos
772,333.0,36.0,32.0,3.0,BMW X5,comfortable,pos
773,334.0,36.0,33.0,2.0,BMW X5,quiet,pos
774,,36.0,33.0,2.0,BMW X5,luxurious,pos
775,,36.0,33.0,2.0,BMW X5,practical,pos
776,335.0,36.0,34.0,1.0,BMW X5,packed full technology,pos
777,336.0,36.0,35.0,6.0,SUV,excellent,pos
778,,36.0,35.0,6.0,SUV,luxury,pos
779,337.0,37.0,1.0,6.0,-,-,-
780,338.0,37.0,2.0,6.0,car,lot riding,pos
781,339.0,37.0,3.0,2.0,front end look,really like,pos
782,,37.0,3.0,2.0,lower bumper,aggressive,neu
783,,37.0,3.0,2.0,integrated laser light,really nice,pos
784,,37.0,3.0,2.0,front descreasing bottom,like,pos
785,,37.0,3.0,2.0,side,look good,pos
786,,37.0,3.0,2.0,look,little bit slaby,neu
787,,37.0,3.0,2.0,door handle,weird,neg
788,,37.0,3.0,2.0,back,look cool,pos
789,,37.0,3.0,2.0,back,like,pos
790,,37.0,3.0,2.0,back,look good,pos
791,340.0,37.0,4.0,6.0,cornering,improved,pos
792,,37.0,4.0,6.0,new three series,longer,pos
793,,37.0,4.0,6.0,new three series,wider,pos
794,,37.0,4.0,6.0,new three series,lower,pos
795,,37.0,4.0,6.0,center gravity,improved,pos
796,341.0,37.0,5.0,6.0,3 seriers,aerodynamic car class,pos
797,342.0,37.0,6.0,9.0,-,-,-
798,343.0,37.0,7.0,7.0,back seat,room,pos
799,,37.0,7.0,7.0,knee room,plenty,pos
800,,37.0,7.0,7.0,head room,plenty,pos
801,,37.0,7.0,7.0,A3,spacious,pos
802,,37.0,7.0,7.0,car,noticeably quieter,pos
803,,37.0,7.0,7.0,tire noise,get,pos
804,,37.0,7.0,7.0,travelling,relaxing,pos
805,345.0,37.0,9.0,8.0,-,-,-
806,346.0,37.0,10.0,8.0,-,-,-
807,347.0,37.0,11.0,8.0,-,-,-
808,348.0,37.0,12.0,8.0,-,-,-
809,349.0,37.0,13.0,8.0,-,-,-
810,350.0,37.0,14.0,8.0,-,-,-
811,351.0,37.0,15.0,8.0,reversing assistant,work,pos
812,,37.0,15.0,8.0,reversing assistant,sometimes problemetic,neg
813,,37.0,15.0,8.0,reversing assisstant tech,great,pos
814,,37.0,15.0,8.0,A8 reversing,really really good,pos
815,352.0,37.0,16.0,8.0,-,-,-
816,353.0,37.0,17.0,8.0,-,-,-
817,354.0,37.0,18.0,8.0,-,-,-
818,355.0,37.0,19.0,8.0,I drive,good,pos
819,,37.0,19.0,8.0,I drive,easy operate,pos
820,,37.0,19.0,8.0,I drive,fun,pos
821,,37.0,19.0,8.0,I drive,handy,pos
822,356.0,37.0,20.0,2.0,cabin,well thought,pos
823,,37.0,20.0,2.0,sit,low,neu
824,,37.0,20.0,2.0,positioning steering wheel,feel sporting,pos
825,,37.0,20.0,2.0,seating,great,pos
826,,37.0,20.0,2.0,everything,well laid,pos
827,,37.0,20.0,2.0,everything,super logical,pos
828,,37.0,20.0,2.0,control,simple plain,pos
829,357.0,37.0,21.0,6.0,BMW new three . Siri's,luxurious,pos
830,358.0,37.0,22.0,2.0,-,-,-
831,359.0,37.0,23.0,9.0,vent,good,pos
832,,37.0,23.0,9.0,exhaust pipe,fake,pos
833,360.0,37.0,24.0,9.0,-,-,-
834,361.0,37.0,25.0,4.0,driving experience,ruined,pos
835,,37.0,25.0,4.0,handling,impressed,pos
836,,37.0,25.0,4.0,steering,good,pos
837,,37.0,25.0,4.0,steering,sharp,pos
838,,37.0,25.0,4.0,car,sportiest,pos
839,,37.0,25.0,4.0,damper,special,pos
840,,37.0,25.0,4.0,damper,sporting,pos
841,,37.0,25.0,4.0,suspension,stiffer,pos
842,362.0,37.0,26.0,4.0,BMW,large,pos
843,,37.0,26.0,4.0,suspension,normal,neu
844,363.0,37.0,27.0,0.0,engine,nice,pos
845,,37.0,27.0,0.0,engine,smooth,pos
846,,37.0,27.0,0.0,pulling power,plenty,pos
847,,37.0,27.0,0.0,automatic gear,work well,pos
848,,37.0,27.0,0.0,sound,decent,pos
849,364.0,37.0,28.0,2.0,manual paddle,feel bit plasticky,neg
850,365.0,37.0,29.0,0.0,slip differential,limited,neu
851,366.0,37.0,30.0,0.0,-,-,-
852,367.0,37.0,31.0,0.0,stall,good,pos
853,,37.0,31.0,0.0,stall,quick,pos
854,,37.0,31.0,0.0,stall,really quick,pos
855,368.0,37.0,32.0,0.0,standing quarter,le half second slower M3,neg
856,369.0,37.0,33.0,4.0,-,-,-
857,370.0,37.0,34.0,4.0,car,slide,pos
858,371.0,37.0,35.0,4.0,-,-,-
859,372.0,37.0,36.0,6.0,A3,best sport saloon,pos
860,,37.0,36.0,6.0,drive,great,pos
861,,37.0,36.0,6.0,tech,load,pos
862,,37.0,36.0,6.0,drive,great,pos
863,,37.0,36.0,6.0,inside,really expensive,pos
864,,37.0,36.0,6.0,three series,practical,pos
865,,37.0,36.0,6.0,three series,comfortable,pos
866,373.0,39.0,1.0,6.0,-,-,-
867,374.0,39.0,2.0,1.0,interior,kind red,pos
868,,39.0,2.0,1.0,car,luxurious,pos
869,375.0,39.0,3.0,0.0,-,-,-
870,376.0,39.0,4.0,0.0,-,-,-
871,377.0,39.0,5.0,0.0,launch,bizzarley,neg
872,378.0,39.0,6.0,0.0,-,-,-
873,379.0,39.0,7.0,0.0,car,mighty,pos
874,,39.0,7.0,0.0,corner,bit barge,neg
875,,39.0,7.0,0.0,engine,lovely,pos
876,,39.0,7.0,0.0,accelerating,fastest,pos
877,,39.0,7.0,0.0,engine,monster,pos
878,380.0,39.0,8.0,3.0,car,really comfy,pos
879,381.0,39.0,9.0,4.0,around bend,weighty,neg
880,,39.0,9.0,4.0,around bend,struggle,neg
881,,39.0,9.0,4.0,drive,flying,pos
882,,39.0,9.0,4.0,drive,quick,pos
883,,39.0,9.0,4.0,front wheel,scrabbing,neg
884,382.0,39.0,10.0,1.0,-,-,-
885,383.0,39.0,11.0,9.0,-,-,-
886,384.0,39.0,12.0,9.0,-,-,-
887,385.0,39.0,13.0,9.0,-,-,-
888,386.0,39.0,14.0,9.0,-,-,-
889,387.0,39.0,15.0,9.0,-,-,-
890,388.0,39.0,16.0,9.0,-,-,-
891,389.0,39.0,17.0,9.0,-,-,-
892,390.0,39.0,18.0,3.0,-,-,-
893,391.0,40.0,1.0,2.0,car,pretty,neu
894,,40.0,1.0,2.0,grill,huge,pos
895,,40.0,1.0,2.0,side,look like offroading,neg
896,392.0,40.0,2.0,7.0,car,cheapest,neg
897,,40.0,2.0,7.0,car,luxury SUV,pos
898,393.0,40.0,3.0,9.0,rear end,beautiful,neg
899,,40.0,3.0,9.0,split tailgate,standout,pos
900,,40.0,3.0,9.0,split tailgate,handy,pos
901,,40.0,3.0,9.0,parcel shelf,impressive,pos
902,,40.0,3.0,9.0,parcel shelf,slide easily,pos
903,,40.0,3.0,9.0,boot useful feature,plenty,pos
904,,40.0,3.0,9.0,boot,feel posh,pos
905,,40.0,3.0,9.0,gas truck,feel posdh,pos
906,394.0,40.0,4.0,9.0,boot shape,nice,pos
907,,40.0,4.0,9.0,boot shape,square,pos
908,,40.0,4.0,9.0,capacity,15% le Audi Q7,neg
909,,40.0,4.0,9.0,floor,almost completely flat,neu
910,,40.0,4.0,9.0,lettering feature,standard,neu
911,,40.0,4.0,9.0,suspension,standard,neu
912,395.0,40.0,5.0,3.0,door,massive,pos
913,,40.0,5.0,3.0,height,right,pos
914,,40.0,5.0,3.0,get,easy,pos
915,,40.0,5.0,3.0,big bulky child safe,easy maneuver,pos
916,,40.0,5.0,3.0,driving position,load load room,pos
917,,40.0,5.0,3.0,headroom,plenty,pos
918,,40.0,5.0,3.0,panoramic glass freeze,really bright,pos
919,,40.0,5.0,3.0,reading light,decent,neu
920,,40.0,5.0,3.0,knee room,lot,pos
921,,40.0,5.0,3.0,seat,comfy,pos
922,,40.0,5.0,3.0,back seat,quite spacious,neg
923,,40.0,5.0,3.0,back seat,can't recline,neg
924,,40.0,5.0,3.0,back seat,can't slide,neg
925,,40.0,5.0,3.0,back seat,fairly reclined,pos
926,,40.0,5.0,3.0,back seat,super comfy,pos
927,,40.0,5.0,3.0,support leg,lot,pos
928,,40.0,5.0,3.0,floor,flat,neu
929,,40.0,5.0,3.0,footspace,plenty,pos
930,,40.0,5.0,3.0,middle seat,slightly firmer,neg
931,,40.0,5.0,3.0,middle seat,comfortable,pos
932,,40.0,5.0,3.0,child,happy back,pos
933,,40.0,5.0,3.0,wood ledge,low,neu
934,,40.0,5.0,3.0,window,go way,pos
935,,40.0,5.0,3.0,window,good,pos
936,396.0,40.0,6.0,9.0,blow,nice,pos
937,,40.0,6.0,9.0,blow,warm,pos
938,,40.0,6.0,9.0,folder back chair,solid,pos
939,,40.0,6.0,9.0,folder back chair,expensive,pos
940,,40.0,6.0,9.0,folder back chair,good place iPads,pos
941,,40.0,6.0,9.0,changing plug,mordern,pos
942,,40.0,6.0,9.0,rear door bin,absolutely massive,pos
943,,40.0,6.0,9.0,space,good,pos
944,,40.0,6.0,9.0,storage,massive,pos
945,,40.0,6.0,9.0,cup holder,big enough,pos
946,,40.0,6.0,9.0,cup holder,great thing,pos
947,,40.0,6.0,9.0,space,decent,pos
948,397.0,40.0,7.0,2.0,design,much better previous X5,pos
949,,40.0,7.0,2.0,design,really really nice,pos
950,,40.0,7.0,2.0,interior light pattern,quite cool,pos
951,,40.0,7.0,2.0,dash,sure,neg
952,,40.0,7.0,2.0,dash,freak,pos
953,,40.0,7.0,2.0,car,really really nice looking,pos
954,,40.0,7.0,2.0,compartmentalize stuff,like,pos
955,398.0,40.0,8.0,8.0,-,-,-
956,399.0,40.0,9.0,2.0,control,easy use,pos
957,,40.0,9.0,2.0,everything,quality,pos
958,,40.0,9.0,2.0,touch,soft,pos
959,,40.0,9.0,2.0,everything,dead solid,pos
960,,40.0,9.0,2.0,quality,absolutely gorgeous,pos
961,,40.0,9.0,2.0,quality,better SUV price,pos
962,400.0,40.0,10.0,3.0,steering wheel adjustment,load,pos
963,,40.0,10.0,3.0,seat adjustment,load,pos
964,,40.0,10.0,3.0,extend front part seat,like,pos
965,,40.0,10.0,3.0,adjustment,electric,neu
966,,40.0,10.0,3.0,leather,graded,neg
967,,40.0,10.0,3.0,leather,super soft,pos
968,401.0,40.0,11.0,2.0,glass element gear selector,look tacky,neg
969,402.0,40.0,12.0,8.0,driver's display,standard,neu
970,,40.0,12.0,8.0,Rev Counter,odd,neg
971,,40.0,12.0,8.0,Rev Counter,like,neg
972,,40.0,12.0,8.0,Rev Counter,run backwards,neg
973,,40.0,12.0,8.0,main entertatinment screen,really good,pos
974,,40.0,12.0,8.0,screen,really clear,pos
975,,40.0,12.0,8.0,graphic,sharp,pos
976,,40.0,12.0,8.0,gesture,bit gimmick,neg
977,,40.0,12.0,8.0,voice command,intuitive,pos
978,,40.0,12.0,8.0,I drive,easy use,pos
979,,40.0,12.0,8.0,satnav,look really good,pos
980,,40.0,12.0,8.0,satnav,smartest,neg
981,,40.0,12.0,8.0,satnav,standard goole map,neg
982,,40.0,12.0,8.0,satnav,quite good,neu
983,403.0,40.0,13.0,9.0,equipment,generally pretty good,neu
984,,40.0,13.0,9.0,interior,leather,neu
985,,40.0,13.0,9.0,wheel,upgraded,pos
986,,40.0,13.0,9.0,break,spoiled,pos
987,,40.0,13.0,9.0,body,sporting,neu
988,404.0,40.0,14.0,1.0,steering wheel,sport,neu
989,405.0,40.0,15.0,7.0,-,-,-
990,406.0,40.0,16.0,3.0,door,get dirty,neg
991,407.0,40.0,17.0,2.0,central speaking,beautiful metallic,pos
992,,40.0,17.0,2.0,system,le expensive,neu
993,,40.0,17.0,2.0,cover,plasticky nasty,neg
994,408.0,40.0,18.0,1.0,luxury item,get,neg
995,409.0,40.0,19.0,3.0,lumbar support,standard,neu
996,410.0,40.0,20.0,7.0,-,-,-
997,411.0,40.0,21.0,9.0,digital key,slow respond,neg
998,412.0,40.0,22.0,6.0,-,-,-
999,413.0,40.0,23.0,1.0,-,-,-
1000,414.0,40.0,24.0,5.0,-,-,-
1001,415.0,40.0,25.0,8.0,-,-,-
1002,416.0,40.0,26.0,9.0,-,-,-
1003,417.0,40.0,27.0,4.0,reversing assistant,piece pf cake,pos
1004,418.0,40.0,28.0,9.0,-,-,-
1005,419.0,40.0,29.0,4.0,car,big,neu
1006,,40.0,29.0,4.0,drive town,difficult,neg
1007,,40.0,29.0,4.0,seating,quite high,pos
1008,,40.0,29.0,4.0,view,good,pos
1009,,40.0,29.0,4.0,seating,high Lanrover,neg
1010,420.0,40.0,30.0,5.0,visibility,alright,neu
1011,,40.0,30.0,5.0,back window,big,neg
1012,421.0,40.0,31.0,0.0,automatic gearbox,blooming,pos
1013,,40.0,31.0,0.0,automatic gearbox,lovely,pos
1014,,40.0,31.0,0.0,automatic gearbox,respond quickly,pos
1015,,40.0,31.0,0.0,pickup,fast,neg
1016,,40.0,31.0,0.0,performance,plenty,pos
1017,,40.0,31.0,0.0,engine,absolutely great,pos
1018,,40.0,31.0,0.0,diesel four turbos,really quick,pos
1019,,40.0,31.0,0.0,diesel four turbos,really expensive,neg
1020,,40.0,31.0,0.0,economy,great,neg
1021,422.0,40.0,32.0,4.0,air suspension,lovely,pos
1022,,40.0,32.0,4.0,air suspension,standard,pos
1023,,40.0,32.0,4.0,air suspension,really good,pos
1024,,40.0,32.0,4.0,air suspension,float bump,pos
1025,423.0,40.0,33.0,0.0,speed,easy,pos
1026,424.0,40.0,34.0,3.0,car,quiet,pos
1027,425.0,40.0,35.0,4.0,long distance,easy,pos
1028,,40.0,35.0,4.0,sport mode,fun,pos
