,Unnamed: 0,id,segment_id,aspect,opinion,sentiment
739,,36,19,gearbox,improved on perfection,pos
740,,36,19,gearbox,well done,pos
741,,36,19,car,mordern,pos
742,,36,19,changing gearsusing paddles,sharp,pos
743,321,36,20,auto-breaking,safe,pos
744,,36,20,stop,safe,pos
745,,36,20,stop,steady,pos
746,322,36,21,rear,absolutely loads of room,pos
747,,36,21,footroom,loads of space for legs,pos
748,,36,21,headroom,loads . looking up absolutely loads,pos
749,,36,21,rear,really spacious,pos
750,,36,21,window lead,big,pos
751,,36,21,backseats,super comfy,pos
752,323,36,22,pockets in backseat,tough really strong,pos
753,,36,22,BC imports,nice,pos
754,,36,22,BC imports,mordern,pos
755,324,36,23,seats,quite reclined,pos
756,,36,23,backseat,super quiet,pos
757,,36,23,backseat,really really very comfortable,pos
758,325,36,24,-,-,-
759,326,36,25,-,-,-
760,327,36,26,air suspension,more comfortable over bumps,pos
761,,36,26,offroad height raise,right,pos
762,328,36,27,-,-,-
763,329,36,28,offroad pack,special,pos
764,330,36,29,-,-,-
765,331,36,30,engine,nice,pos
766,,36,30,engine,responsive,pos
767,,36,30,engine,agile,pos
768,,36,30,engine,silky,pos
769,,36,30,engine,smooth,pos
770,332,36,31,BMW X5,really impressed,pos
771,,36,31,drive,very well,pos
772,333,36,32,BMW X5,comfortable,pos
773,334,36,33,BMW X5,quiet,pos
774,,36,33,BMW X5,luxurious,pos
775,,36,33,BMW X5,practical,pos
776,335,36,34,BMW X5,packed full of technology,pos
777,336,36,35,SUV,excellent,pos
778,,36,35,SUV,luxury,pos
779,337,37,1,-,-,-
780,338,37,2,car,has a lot riding on it,pos
781,339,37,3,front end look,really like,pos
782,,37,3,lower bumper,aggressive,neu
783,,37,3,integrated laser lights,really nice,pos
784,,37,3,front descreasing bottom,like,pos
785,,37,3,sides,look good,pos
786,,37,3,looks,little bit slaby,neu
787,,37,3,door handles,weird,neg
788,,37,3,back,looks cool,pos
789,,37,3,back,like,pos
790,,37,3,back,looks good,pos
791,340,37,4,cornering,improved,pos
792,,37,4,new three series,longer,pos
793,,37,4,new three series,wider,pos
794,,37,4,new three series,lower,pos
795,,37,4,center of gravity,improved,pos
796,341,37,5,3 seriers,more aerodynamic than any car in its class,pos
797,342,37,6,-,-,-
798,343,37,7,back seat,more room,pos
799,,37,7,knee room,plenty,pos
800,,37,7,head room,plenty,pos
801,,37,7,A3,spacious,pos
802,,37,7,car,noticeably quieter,pos
803,,37,7,tire noise,not get,pos
804,,37,7,travelling,relaxing,pos
805,345,37,9,-,-,-
806,346,37,10,-,-,-
807,347,37,11,-,-,-
808,348,37,12,-,-,-
809,349,37,13,-,-,-
810,350,37,14,-,-,-
811,351,37,15,reversing assistant,works,pos
812,,37,15,reversing assistant,sometimes problemetic,neg
813,,37,15,reversing assisstant tech,great,pos
814,,37,15,A8 reversing,really really good,pos
815,352,37,16,-,-,-
816,353,37,17,-,-,-
817,354,37,18,-,-,-
818,355,37,19,I drive,good,pos
819,,37,19,I drive,easy to operate,pos
820,,37,19,I drive,fun,pos
821,,37,19,I drive,handy,pos
822,356,37,20,cabin,well thought out,pos
823,,37,20,sit,low,neu
824,,37,20,positioning of steering wheel,feels sporting,pos
825,,37,20,seating,great,pos
826,,37,20,everything,well laid out,pos
827,,37,20,everything,super logical,pos
828,,37,20,controls,simple plain,pos
829,357,37,21,BMW the new three . Siri's,more luxurious,pos
830,358,37,22,-,-,-
831,359,37,23,vent,good,pos
832,,37,23,exhaust pipe,fake,pos
833,360,37,24,-,-,-
834,361,37,25,driving experience,ruined,pos
835,,37,25,handling,impressed,pos
836,,37,25,steering,so good,pos
837,,37,25,steering,very very sharp,pos
838,,37,25,car,sportiest,pos
839,,37,25,dampers,special,pos
840,,37,25,dampers,more sporting,pos
841,,37,25,suspension,stiffer,pos
842,362,37,26,BMW,large,pos
843,,37,26,suspension,normal,neu
844,363,37,27,engine,nice,pos
845,,37,27,engine,smooth,pos
846,,37,27,pulling power,plenty,pos
847,,37,27,automatic gear,works well,pos
848,,37,27,sound,decent,pos
849,364,37,28,manual paddles,feel a bit plasticky,neg
850,365,37,29,slip differential,limited,neu
851,366,37,30,-,-,-
852,367,37,31,stall,good,pos
853,,37,31,stall,quick,pos
854,,37,31,stall,really quick,pos
855,368,37,32,standing quarter,less than half a  second slower than M3,neg
856,369,37,33,-,-,-
857,370,37,34,car,slide,pos
858,371,37,35,-,-,-
859,372,37,36,A3,best sports saloon,pos
860,,37,36,drive,great,pos
861,,37,36,tech,loads of,pos
862,,37,36,drive,great,pos
863,,37,36,inside,really expensive,pos
864,,37,36,three series,practical,pos
865,,37,36,three series,comfortable,pos
866,373,39,1,-,-,-
867,374,39,2,interior,kind of red,pos
868,,39,2,car,luxurious,pos
869,375,39,3,-,-,-
870,376,39,4,-,-,-
871,377,39,5,launch,bizzarley,neg
872,378,39,6,-,-,-
873,379,39,7,car,mighty,pos
874,,39,7,corners,bit of barge,neg
875,,39,7,engine,lovely,pos
876,,39,7,accelerating,fastest,pos
877,,39,7,engine,monster,pos
878,380,39,8,car,really comfy,pos
879,381,39,9,around the bend,weighty,neg
880,,39,9,around the bend,struggle,neg
881,,39,9,drive,flying,pos
882,,39,9,drive,quick,pos
883,,39,9,front wheel,scrabbing,neg
884,382,39,10,-,-,-
885,383,39,11,-,-,-
886,384,39,12,-,-,-
887,385,39,13,-,-,-
888,386,39,14,-,-,-
889,387,39,15,-,-,-
890,388,39,16,-,-,-
891,389,39,17,-,-,-
892,390,39,18,-,-,-
893,391,40,1,car,not pretty,neu
894,,40,1,grill,huge,pos
895,,40,1,side,looks like offroading,neg
896,392,40,2,car,not cheapest,neg
897,,40,2,car,luxury SUV,pos
898,393,40,3,rear end,not the most beautiful,neg
899,,40,3,split tailgate,standout,pos
900,,40,3,split tailgate,handy,pos
901,,40,3,parcel shelf,impressive,pos
902,,40,3,parcel shelf,slides out easily,pos
903,,40,3,boot useful features,plenty,pos
904,,40,3,boot,feels posh,pos
905,,40,3,gas truck,feels posdh,pos
906,394,40,4,boot shape,nice,pos
907,,40,4,boot shape,square,pos
908,,40,4,capacity,about 15% less than Audi Q7,neg
909,,40,4,floor,almost completely flat,neu
910,,40,4,lettering feature,standard,neu
911,,40,4,suspension,standard,neu
912,395,40,5,doors,massive,pos
913,,40,5,height,just right,pos
914,,40,5,get in,very easy,pos
915,,40,5,big bulky child safe,easy to maneuver,pos
916,,40,5,driving position,loads and loads of room,pos
917,,40,5,headroom,plenty,pos
918,,40,5,panoramic glass freeze,really bright,pos
919,,40,5,reading light,decent,neu
920,,40,5,knee room,lots,pos
921,,40,5,seats,very very comfy,pos
922,,40,5,back seat,not quite spacious,neg
923,,40,5,back seat,can't recline,neg
924,,40,5,back seat,can't slide,neg
925,,40,5,back seat,fairly reclined,pos
926,,40,5,back seat,super comfy,pos
927,,40,5,support under legs,lots,pos
928,,40,5,floor,flat,neu
929,,40,5,footspace,plenty,pos
930,,40,5,middle seat,slightly firmer,neg
931,,40,5,middle seat,not so comfortable,pos
932,,40,5,children,more than happy in the back,pos
933,,40,5,wood ledge,low,neu
934,,40,5,windows,go all the way down,pos
935,,40,5,windows,good,pos
936,396,40,6,blow,nice,pos
937,,40,6,blow,warm,pos
938,,40,6,folders on the backs of the chairs,solid,pos
939,,40,6,folders on the backs of the chairs,expensive,pos
940,,40,6,folders on the backs of the chairs,good place for iPads,pos
941,,40,6,changing plugs,very mordern,pos
942,,40,6,rear door bins,absolutely massive,pos
943,,40,6,space,very very good,pos
944,,40,6,storage,massive,pos
945,,40,6,cup holders,big enough,pos
946,,40,6,cup holders,great thing,pos
947,,40,6,space,decent,pos
948,397,40,7,design,much better than previous X5,pos
949,,40,7,design,really really nice,pos
950,,40,7,interior light pattern,quite cool,pos
951,,40,7,dash,not sure,neg
952,,40,7,dash,freaks me out,pos
953,,40,7,car,really really nice looking,pos
954,,40,7,compartmentalize stuff,like,pos
955,398,40,8,-,-,-
956,399,40,9,controls,very easy to use,pos
957,,40,9,everything,quality,pos
958,,40,9,touch,soft,pos
959,,40,9,everything,dead solid,pos
960,,40,9,quality,absolutely gorgeous,pos
961,,40,9,quality,better than any other SUV at this price,pos
962,400,40,10,steering wheel adjustment,load,pos
963,,40,10,seat adjustment,load,pos
964,,40,10,extend front part seat,like,pos
965,,40,10,adjustments,electric,neu
966,,40,10,leather,not graded,neg
967,,40,10,leather,super soft,pos
968,401,40,11,glass elements on gear selector,looks tacky,neg
969,402,40,12,driver's display,standard,neu
970,,40,12,Rev Counter,odd,neg
971,,40,12,Rev Counter,don't like,neg
972,,40,12,Rev Counter,runs backwards,neg
973,,40,12,main entertatinment screen,really good,pos
974,,40,12,screen,really clear,pos
975,,40,12,graphics,sharp,pos
976,,40,12,gestures,a bit of gimmick,neg
977,,40,12,voice commands,intuitive,pos
978,,40,12,I drive,easy to use,pos
979,,40,12,satnav,looks really good,pos
980,,40,12,satnav,not the smartest,neg
981,,40,12,satnav,not up to the standard of goole maps,neg
982,,40,12,satnav,quite good,neu
983,403,40,13,equipment,generally pretty good,neu
984,,40,13,interior,leather,neu
985,,40,13,wheels,upgraded,pos
986,,40,13,breaks,more spoiled,pos
987,,40,13,body,sporting,neu
988,404,40,14,steering wheel,sport,neu
989,405,40,15,-,-,-
990,406,40,16,door,get all dirty,neg
991,407,40,17,central speaking,beautiful metallic,pos
992,,40,17,system,less expensive,neu
993,,40,17,cover,plasticky nasty,neg
994,408,40,18,luxury items,not get,neg
995,409,40,19,lumbar support,standard,neu
996,410,40,20,-,-,-
997,411,40,21,digital key,slow to respond,neg
998,412,40,22,-,-,-
999,413,40,23,-,-,-
1000,414,40,24,-,-,-
1001,415,40,25,-,-,-
1002,416,40,26,-,-,-
1003,417,40,27,reversing with assistant,piece pf cake,pos
1004,418,40,28,-,-,-
1005,419,40,29,car,big,neu
1006,,40,29,drive in town,not too difficult,neg
1007,,40,29,seating,quite high,pos
1008,,40,29,view,good,pos
1009,,40,29,seating,not as high as Lanrover,neg
1010,420,40,30,visibility,alright,neu
1011,,40,30,back window,not big,neg
1012,421,40,31,automatic gearbox,blooming,pos
1013,,40,31,automatic gearbox,lovely,pos
1014,,40,31,automatic gearbox,respond quickly,pos
1015,,40,31,pickup,not fast,neg
1016,,40,31,performance,plenty,pos
1017,,40,31,engine,absolutely great,pos
1018,,40,31,diesel with four turbos,really quick,pos
1019,,40,31,diesel with four turbos,really expensive,neg
1020,,40,31,economy,not that great,neg
1021,422,40,32,air suspension,lovely,pos
1022,,40,32,air suspension,standard,pos
1023,,40,32,air suspension,really good,pos
1024,,40,32,air suspension,float over bumps,pos
1025,423,40,33,speed up,very easy,pos
1026,424,40,34,car,very quiet,pos
1027,425,40,35,long distances,easy,pos
1028,,40,35,sport mode,fun,pos
1029,426,40,36,car,luxurious,pos
1030,,40,36,car,comfortable,pos
1031,,40,36,car,practical,pos
1032,,40,36,drive,good,pos
1033,,40,36,car,full of tech,pos
1034,427,42,1,BMW six Series GT,like a smoothie,neu
1035,,42,1,BMW six Series GT,blend of various BMW ingredients,neu
1036,428,42,2,-,-,-
1037,429,42,3,quality,strong,pos
1038,,42,3,GT -R,pretty identical to the five Series,neu
1039,,42,3,materials,nice,pos
1040,,42,3,built,solidly,pos
1041,,42,3,design,dull,neg
1042,,42,3,car,easy to use,pos
1043,430,42,4,satnav system,wide screen,neu
1044,,42,4,swivel,easy while driving,pos
1045,,42,4,swivel,intuitive,pos
1046,,42,4,entertainment system,really good,pos
1047,,42,4,entertainment system,one of the very best,pos
1048,,42,4,digital dollars,functionality not good,neg
1049,,42,4,equipped levels,very good,pos
1050,431,42,5,-,-,-
1051,432,42,6,rear parking,high definition,pos
1052,,42,6,rear parking,good,neu
1053,,42,6,glass,panoramic,neu
1054,,42,6,reef,panoramic,neu
1055,433,42,7,-,-,-
1056,434,42,8,body kit,sporty,neu
1057,435,42,9,-,-,-
1058,436,42,10,-,-,-
1059,437,42,11,-,-,-
1060,438,42,12,car,good,pos
1061,,42,12,seating position,raised,pos
1062,,42,12,head room,love,pos
1063,,42,12,view,good,pos
1064,,42,12,seating,very very comfortable,pos
1065,,42,12,seating,can get low enough,pos
1066,,42,12,seating,practical,pos
1067,439,42,13,door bins,impressive,pos
1068,,42,13,door bins,can hold big container,pos
1069,440,42,14,back seat space,impressive,pos
1070,,42,14,back seat space,way better,pos
1071,,42,14,headroom,loads,pos
1072,,42,14,kneeroom,loads,pos
1073,,42,14,strech out,far,pos
1074,,42,14,back seats,adjustable,neu
1075,,42,14,soft pillow,love,pos
1076,441,42,15,cup holders,can't even operate,neg
1077,442,42,16,middle seat,bit of parchment,neu
1078,,42,16,headroom,enough,neu
1079,,42,16,footroom,enough,neu
1080,443,42,17,Entertainment system,well,pos
1081,,42,17,door pockets,big,pos
1082,444,42,18,boot,very big,pos
1083,,42,18,hatchback,very easy to load,pos
1084,,42,18,boot,huge,pos
1085,,42,18,scuff plates,easy to remove,pos
1086,,42,18,floor,FALSE,neu
1087,,42,18,gas struts,super posh,pos
1088,,42,18,boot features,useful,pos
1089,,42,18,tied down points,favourite,pos
1090,,42,18,load area,flattened,pos
1091,,42,18,load area,nice,pos
1092,,42,18,car,practical,pos
1093,445,42,19,-,-,-
1094,446,42,20,-,-,-
1095,447,42,21,cubby space,pointless,neg
1096,,42,21,cubby space,narrow,neg
1097,,42,21,cubby space,too thin,neg
1098,448,42,22,cubby space,not comfortable,neg
1099,449,42,23,front door,open wide,neu
1100,450,42,24,silver trim on steering,reflect too much,neg
1101,451,42,25,speakers,look flimsy,neg
1102,452,42,26,apple carplay,does not have android,neg
1103,453,42,27,-,-,-
1104,454,42,28,-,-,-
1105,455,42,29,headlights,adaptable,pos
1106,456,42,30,six Series GT,lighter,pos
1107,457,42,31,system,quite clever,pos
1108,458,42,32,ehaust pipe,real,pos
1109,,42,32,optional surrounding cameras,love,pos
1110,,42,32,automatic mode,brilliant,pos
1111,,42,32,parking,nice and snug,pos
1112,459,42,33,-,-,-
1113,460,42,34,standard frame,comfortable,pos
1114,,42,34,goes over bumps,better,pos
1115,,42,34,air suspension,great,pos
1116,,42,34,car,heavy,neu
1117,,42,34,streering,a bit remote,neu
1118,461,42,35,wind noise,little bit,neg
1119,,42,35,cabin,roaring sound,neg
1120,,42,35,rollover,hear the road,neg
1121,462,42,36,back window,as big as a letterbox,neg
1122,,42,36,back window,not great,neg
1123,,42,36,back window,not see much,neg
1124,463,42,37,automatic gearbox,great,pos
1125,,42,37,automatic gearbox,fast,pos
1126,,42,37,automatic gearbox,smooth,pos
1127,464,42,38,engine,quick,pos
1128,,42,38,engine,smooth,pos
1129,,42,38,mpg,alright for petrol,neu
1130,,42,38,horsepower,sounds good,pos
1131,,42,38,diesel,most efficient,pos
1132,,42,38,diesel,lots of miles,pos
1133,465,42,39,-,-,-
1134,466,43,1,estate cars,not exciting for space,neg
1135,,43,1,BMW A5,hugely practical,pos
1136,,43,1,BMW A5,very comfortable,pos
1137,,43,1,BMW A5,looks good,pos
1138,,43,1,BMW A5,fun to drive,pos
1139,,43,1,BMW A5,luxurious,pos
1140,,43,1,BMW A5,cutting edge technology,pos
1141,,43,1,BMW A5,loads of space,pos
1142,,43,1,maneuver,remote,pos
1143,467,43,2,front grill,bigger,neu
1144,,43,2,air curtains,smooth airflow,neu
1145,468,43,3,wheels,bigger,pos
1146,469,43,4,roof rails,look like lifestyle vehicle,pos
1147,470,43,5,space,more useful,pos
1148,471,43,6,boot,open hands free,pos
1149,,43,6,hands free,actually work everytime,pos
1150,,43,6,process,a bit of a fiddle,neg
1151,,43,6,receipts,split threeway,pos
1152,,43,6,receipts,can load electrically  from boot,pos
1153,472,43,7,salute,roomy enough,neu
1154,,43,7,touring,more spacious,pos
1155,,43,7,touring body,square,neu
1156,,43,7,touring headroom,more,pos
1157,,43,7,saloon S5 headroom,even better,pos
1158,,43,7,rear windows,square,pos
1159,,43,7,rear windows,nice,pos
1160,,43,7,rear windows,larger,pos
1161,,43,7,back,nice,pos
1162,,43,7,back,light,pos
1163,,43,7,panoramic sunroof,help,pos
1164,473,43,8,BMW entertainment system,latest,pos
1165,474,43,9,-,-,-
1166,475,43,10,BMW remote control parking,perfect,pos
1167,476,43,11,surround view camera system,amazing,pos
1168,477,43,12,graphic,cool,pos
1169,,43,12,gesture controls,quite interesting,pos
1170,,43,12,graphic,need to upgrade,neg
1171,478,43,13,cruise control,easy,pos
1172,,43,13,steering and lane controlled assistant,takes strain out,pos
1173,479,43,14,saloon,quiet car,pos
1174,,43,14,noise,not too bad,pos
1175,480,43,15,suspension,standard,neu
1176,,43,15,back,self leveling,pos
1177,,43,15,comfort mode,nice,pos
1178,,43,15,comfort mode,soft,pos
1179,,43,15,comfort mode,relaxing,pos
1180,,43,15,comfort mode,kind of floating,pos
1181,,43,15,comfort mode,super smooth on German roads,pos
1182,,43,15,sports mode,stiffens up,neu
1183,481,43,16,-,-,-
1184,482,43,17,car,big,neu
1185,,43,17,corner handling,well,pos
1186,,43,17,engine,not sport,neg
1187,,43,17,three litre diesel engine,beautiful,pos
1188,,43,17,three litre diesel engine,absolutely lovely,pos
1189,,43,17,engine pulling power,impressive,pos
1190,,43,17,sound,really good,pos
1191,,43,17,automatic gearbox,standard,neu
1192,,43,17,gear change,very fast,pos
1193,,43,17,gear change,very smooth,pos
1194,483,43,18,-,-,-
1195,484,43,19,-,-,-
1196,485,43,20,-,-,-
1197,486,47,1,-,-,-
1198,487,47,2,-,-,-
1199,488,47,3,battery,higher density,pos
1200,,47,3,miles,fantastic,pos
1201,,47,3,battery pack,absolutely brilliant,pos
1202,489,47,4,-,-,-
1203,490,47,5,new battery pack,substantial increased mileage,neu
1204,491,47,6,-,-,-
1205,492,47,7,small,petrol tanks,neu
1206,493,47,8,car,really nice,pos
1207,,47,8,electric car,best,pos
1208,,47,8,car,best electric car of its size,pos
